,Unnamed: 0,Idade,Altura,Peso,Sexo,Cor dos Olhos,Cor do Cabelo,Causa Morte,Local Morte,Raça,Classe Social,Serial Killer Real,Serial Killer Previsto
193,506,17.3,1.42,58.66,Feminino,Azul,Ruivo,Envenenamento,Rua,Branca,Classe Alta,Desconhecido,Desconhecido
194,2074,41.15,1.8,78.43,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
195,687,55.58,1.4,43.98,Feminino,Verde,Castanho,Contusão,Rua,Parda,Classe Alta,Desconhecido,Desconhecido
196,123,55.62,1.79,39.73,Feminino,Azul,Loiro,Esfaqueamento,Trabalho,Parda,Classe Alta,Desconhecido,Desconhecido
197,104,48.68,1.85,82.83,Feminino,Preto,Castanho,Estrangulamento,Rua,Negra,Classe Média,Desconhecido,Desconhecido
198,815,23.15,1.73,32.31,Masculino,Azul,Loiro,Esfaqueamento,Escola,Negra,Classe Baixa,Desconhecido,Desconhecido
199,1107,32.25,1.55,66.96,Feminino,Azul,Ruivo,Envenenamento,Escola,Negra,Classe Média,Desconhecido,Desconhecido
200,1833,12.94,1.73,54.64,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
201,1909,39.36,1.78,58.88,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
202,953,16.33,1.8,77.15,Feminino,Verde,Preto,Contusão,Escola,Negra,Classe Alta,Desconhecido,Desconhecido
203,397,29.41,1.84,38.22,Masculino,Azul,Castanho,Envenenamento,Rua,Branca,Classe Alta,Desconhecido,Desconhecido
204,1949,47.66,1.71,59.84,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
205,392,31.38,1.5,36.06,Masculino,Azul,Castanho,Estrangulamento,Rua,Amarela,Classe Baixa,Desconhecido,Desconhecido
206,643,54.44,1.79,84.73,Masculino,Preto,Castanho,Envenenamento,Trabalho,Parda,Classe Média,Desconhecido,Desconhecido
207,639,28.04,1.7,48.22,Feminino,Preto,Castanho,Envenenamento,Rua,Negra,Classe Alta,Desconhecido,Desconhecido
208,1709,16.94,1.59,42.3,Masculino,Azul,Loiro,Estrangulamento,Rua,Negra,Classe Média,ElBigodon Camacho,ElBigodon Camacho
209,236,59.28,1.66,41.55,Masculino,Preto,Loiro,Esfaqueamento,Trabalho,Negra,Classe Média,Desconhecido,Desconhecido
210,640,26.03,1.52,49.78,Masculino,Verde,Loiro,Envenenamento,Casa,Branca,Classe Baixa,Desconhecido,Desconhecido
211,2077,29.74,1.83,79.11,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
212,2020,35.96,1.87,71.54,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
213,142,41.64,1.71,85.42,Feminino,Castanho,Castanho,Estrangulamento,Rua,Parda,Classe Baixa,Desconhecido,Desconhecido
214,1706,13.28,1.59,44.92,Masculino,Azul,Loiro,Estrangulamento,Escola,Parda,Classe Média,ElBigodon Camacho,Desconhecido
215,89,29.61,1.75,44.93,Feminino,Verde,Castanho,Contusão,Rua,Amarela,Classe Baixa,Desconhecido,Desconhecido
216,150,43.46,1.9,77.03,Masculino,Verde,Ruivo,Contusão,Trabalho,Parda,Classe Alta,Desconhecido,Desconhecido
217,359,35.76,1.49,81.29,Feminino,Castanho,Preto,Envenenamento,Casa,Amarela,Classe Média,Desconhecido,Coringon de le pinheirinho Silva
218,2025,31.84,1.57,78.19,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
219,411,33.46,1.78,44.95,Masculino,Castanho,Castanho,Contusão,Trabalho,Branca,Classe Baixa,Desconhecido,Desconhecido
220,1636,21.24,1.59,35.45,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
221,681,31.57,1.68,71.09,Masculino,Castanho,Castanho,Esfaqueamento,Trabalho,Branca,Classe Alta,Desconhecido,Desconhecido
222,1230,18.53,1.73,32.0,Feminino,Azul,Castanho,Envenenamento,Rua,Parda,Classe Baixa,Desconhecido,Desconhecido
223,1664,22.47,1.51,35.15,Masculino,Azul,Loiro,Esfaqueamento,Trabalho,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
224,1151,12.38,1.58,85.58,Feminino,Verde,Preto,Contusão,Trabalho,Amarela,Classe Média,Desconhecido,Desconhecido
225,1906,45.25,1.73,66.27,Masculino,Preto,Preto,Envenenamento,Casa,Amarela,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
226,1343,30.48,1.51,33.1,Feminino,Azul,Castanho,Contusão,Rua,Negra,Classe Alta,Desconhecido,Desconhecido
227,214,28.58,1.75,87.2,Masculino,Azul,Preto,Esfaqueamento,Rua,Amarela,Classe Média,Desconhecido,ElBigodon Camacho
228,1741,24.2,1.59,40.33,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
229,1758,11.63,1.51,45.25,Masculino,Azul,Loiro,Esfaqueamento,Rua,Negra,Classe Média,ElBigodon Camacho,ElBigodon Camacho
230,57,37.33,1.84,59.88,Feminino,Castanho,Castanho,Esfaqueamento,Casa,Branca,Classe Média,Desconhecido,Desconhecido
231,1775,35.61,1.59,66.24,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
232,1805,36.04,1.66,65.07,Feminino,Castanho,Loiro,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
233,1920,36.9,1.67,55.85,Feminino,Castanho,Preto,Envenenamento,Casa,Branca,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
234,886,41.72,1.55,76.85,Feminino,Castanho,Preto,Envenenamento,Trabalho,Branca,Classe Média,Desconhecido,Desconhecido
235,105,12.75,1.87,53.25,Masculino,Preto,Preto,Estrangulamento,Rua,Branca,Classe Baixa,Desconhecido,Desconhecido
236,2071,21.04,1.7,45.84,Feminino,Verde,Ruivo,Envenenamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
237,1606,22.17,1.84,43.02,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Alta,ElBigodon Camacho,ElBigodon Camacho
238,2003,21.55,1.85,49.11,Feminino,Azul,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
239,637,10.39,1.88,85.46,Feminino,Verde,Ruivo,Contusão,Escola,Amarela,Classe Alta,Desconhecido,Desconhecido
240,65,57.17,1.53,49.53,Feminino,Verde,Castanho,Estrangulamento,Escola,Amarela,Classe Baixa,Desconhecido,Desconhecido
241,2035,23.59,1.78,84.26,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
242,116,29.29,1.43,72.29,Masculino,Castanho,Preto,Esfaqueamento,Rua,Amarela,Classe Baixa,Desconhecido,Desconhecido
243,2132,40.51,1.72,75.68,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
244,2014,25.34,1.87,77.48,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
245,852,43.82,1.73,73.83,Masculino,Azul,Preto,Envenenamento,Trabalho,Negra,Classe Alta,Desconhecido,Desconhecido
246,471,22.8,1.53,64.54,Feminino,Azul,Castanho,Estrangulamento,Casa,Branca,Classe Média,Desconhecido,Desconhecido
247,991,45.84,1.84,66.55,Feminino,Castanho,Castanho,Esfaqueamento,Escola,Amarela,Classe Média,Desconhecido,Desconhecido
248,1174,35.98,1.83,33.93,Masculino,Verde,Loiro,Esfaqueamento,Escola,Amarela,Classe Média,Desconhecido,Desconhecido
249,1673,19.25,1.51,37.63,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
250,2034,31.7,1.85,82.98,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
251,976,35.45,1.55,67.05,Masculino,Azul,Castanho,Contusão,Casa,Parda,Classe Média,Desconhecido,Desconhecido
252,2027,30.69,1.83,49.34,Feminino,Castanho,Ruivo,Estrangulamento,Trabalho,Parda,Classe Alta,Roberto Chimarildo Tomáz,Desconhecido
253,1486,36.82,1.65,37.75,Feminino,Preto,Ruivo,Esfaqueamento,Casa,Parda,Classe Baixa,Desconhecido,Desconhecido
254,1404,30.47,1.63,79.54,Feminino,Preto,Castanho,Envenenamento,Trabalho,Negra,Classe Média,Desconhecido,Desconhecido
255,550,58.16,1.7,40.29,Feminino,Verde,Loiro,Esfaqueamento,Escola,Amarela,Classe Alta,Desconhecido,Desconhecido
256,715,36.65,1.85,38.82,Masculino,Preto,Loiro,Contusão,Escola,Branca,Classe Média,Desconhecido,Desconhecido
257,336,43.27,1.82,54.74,Masculino,Verde,Loiro,Envenenamento,Trabalho,Parda,Classe Alta,Desconhecido,Desconhecido
258,383,30.29,1.67,43.35,Masculino,Preto,Ruivo,Envenenamento,Casa,Parda,Classe Baixa,Desconhecido,Desconhecido
259,1780,44.61,1.73,59.52,Masculino,Azul,Castanho,Esfaqueamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Desconhecido
260,1361,17.13,1.55,75.88,Feminino,Verde,Ruivo,Envenenamento,Rua,Branca,Classe Alta,Desconhecido,Desconhecido
261,1397,52.68,1.63,42.96,Feminino,Preto,Preto,Contusão,Escola,Negra,Classe Média,Desconhecido,Desconhecido
262,1270,11.44,1.65,66.5,Masculino,Preto,Castanho,Envenenamento,Trabalho,Negra,Classe Alta,Desconhecido,Desconhecido
263,1700,14.63,1.5,39.74,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
264,1518,47.52,1.46,45.09,Feminino,Verde,Ruivo,Esfaqueamento,Casa,Branca,Classe Baixa,Desconhecido,Desconhecido
265,1137,44.07,1.83,39.49,Feminino,Castanho,Castanho,Estrangulamento,Rua,Branca,Classe Baixa,Desconhecido,Desconhecido
266,285,48.48,1.54,83.26,Feminino,Preto,Preto,Estrangulamento,Trabalho,Amarela,Classe Alta,Desconhecido,Desconhecido
267,1644,22.01,1.41,61.76,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
268,425,50.07,1.71,54.67,Masculino,Preto,Preto,Envenenamento,Escola,Amarela,Classe Média,Desconhecido,Desconhecido
269,117,21.79,1.64,63.09,Feminino,Azul,Preto,Contusão,Escola,Branca,Classe Média,Desconhecido,Desconhecido
270,1209,20.15,1.59,79.15,Masculino,Preto,Loiro,Contusão,Rua,Parda,Classe Média,Desconhecido,Desconhecido
271,21,14.7,1.8,35.26,Feminino,Verde,Ruivo,Esfaqueamento,Rua,Branca,Classe Alta,Desconhecido,Desconhecido
272,623,43.43,1.81,74.83,Masculino,Castanho,Castanho,Esfaqueamento,Trabalho,Branca,Classe Alta,Desconhecido,Desconhecido
273,495,12.58,1.68,61.33,Masculino,Castanho,Preto,Envenenamento,Casa,Branca,Classe Baixa,Desconhecido,Desconhecido
274,561,19.33,1.41,50.96,Feminino,Verde,Ruivo,Envenenamento,Escola,Parda,Classe Alta,Desconhecido,Desconhecido
275,1410,27.17,1.68,87.8,Masculino,Castanho,Ruivo,Envenenamento,Casa,Branca,Classe Baixa,Desconhecido,Desconhecido
276,613,59.57,1.43,33.02,Masculino,Verde,Ruivo,Esfaqueamento,Trabalho,Negra,Classe Alta,Desconhecido,Desconhecido
277,564,55.8,1.86,78.93,Masculino,Verde,Castanho,Estrangulamento,Rua,Parda,Classe Baixa,Desconhecido,Desconhecido
278,1966,40.83,1.86,73.38,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
279,1946,33.12,1.67,54.1,Masculino,Preto,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
280,1233,43.54,1.85,46.68,Feminino,Azul,Ruivo,Esfaqueamento,Rua,Negra,Classe Média,Desconhecido,Desconhecido
281,44,25.49,1.41,38.65,Masculino,Verde,Preto,Estrangulamento,Escola,Amarela,Classe Alta,Desconhecido,Desconhecido
282,2004,22.49,1.76,81.01,Feminino,Verde,Preto,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
283,1351,37.46,1.45,68.71,Feminino,Azul,Loiro,Estrangulamento,Trabalho,Negra,Classe Alta,Desconhecido,Desconhecido
284,250,49.69,1.89,47.92,Feminino,Preto,Loiro,Envenenamento,Casa,Branca,Classe Alta,Desconhecido,Desconhecido
285,931,35.89,1.59,42.37,Masculino,Verde,Preto,Envenenamento,Trabalho,Branca,Classe Média,Desconhecido,Desconhecido
286,1126,21.54,1.83,88.53,Feminino,Castanho,Castanho,Contusão,Casa,Branca,Classe Média,Desconhecido,Desconhecido
287,1084,53.89,1.67,87.51,Feminino,Azul,Loiro,Envenenamento,Escola,Parda,Classe Média,Desconhecido,Desconhecido
288,924,50.15,1.9,61.38,Feminino,Preto,Preto,Envenenamento,Casa,Negra,Classe Alta,Desconhecido,Desconhecido
289,1720,13.95,1.55,41.01,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
290,362,36.22,1.78,31.88,Feminino,Castanho,Loiro,Estrangulamento,Casa,Amarela,Classe Média,Desconhecido,Desconhecido
291,1556,12.71,1.52,37.21,Masculino,Azul,Castanho,Esfaqueamento,Escola,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
292,1296,30.77,1.48,77.04,Feminino,Azul,Ruivo,Contusão,Trabalho,Negra,Classe Baixa,Desconhecido,Desconhecido
293,1985,29.98,1.77,79.1,Masculino,Verde,Ruivo,Contusão,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
294,452,53.72,1.44,50.92,Masculino,Azul,Castanho,Esfaqueamento,Trabalho,Negra,Classe Média,Desconhecido,Desconhecido
295,1129,47.77,1.55,53.19,Masculino,Preto,Ruivo,Contusão,Casa,Negra,Classe Baixa,Desconhecido,Desconhecido
296,1389,50.02,1.57,66.54,Masculino,Castanho,Loiro,Estrangulamento,Escola,Negra,Classe Baixa,Desconhecido,Desconhecido
297,1928,45.9,1.44,58.4,Masculino,Preto,Preto,Esfaqueamento,Casa,Branca,Classe Média,Coringon de le pinheirinho Silva,Desconhecido
298,1746,19.33,1.59,36.19,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
299,1715,13.41,1.56,36.55,Masculino,Azul,Loiro,Esfaqueamento,Escola,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
300,1271,53.42,1.85,81.13,Masculino,Castanho,Loiro,Esfaqueamento,Rua,Negra,Classe Baixa,Desconhecido,Desconhecido
301,226,22.07,1.6,72.04,Feminino,Verde,Castanho,Esfaqueamento,Casa,Amarela,Classe Alta,Desconhecido,Desconhecido
302,920,29.4,1.5,45.52,Feminino,Preto,Ruivo,Envenenamento,Casa,Amarela,Classe Média,Desconhecido,Desconhecido
303,1642,14.69,1.45,41.53,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
304,1479,22.74,1.72,69.77,Masculino,Preto,Ruivo,Envenenamento,Rua,Negra,Classe Média,Desconhecido,Desconhecido
305,1796,34.73,1.64,54.83,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
306,1207,37.71,1.77,46.31,Feminino,Castanho,Ruivo,Estrangulamento,Casa,Amarela,Classe Média,Desconhecido,Desconhecido
307,1711,50.43,1.61,40.24,Masculino,Verde,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
308,2120,27.72,1.77,73.08,Feminino,Verde,Ruivo,Estrangulamento,Trabalho,Branca,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
309,1820,54.72,1.88,44.62,Masculino,Castanho,Preto,Envenenamento,Casa,Amarela,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
310,374,30.48,1.44,71.92,Feminino,Azul,Preto,Esfaqueamento,Rua,Parda,Classe Média,Desconhecido,Desconhecido
311,1550,55.26,1.54,63.39,Masculino,Preto,Castanho,Estrangulamento,Trabalho,Parda,Classe Baixa,Desconhecido,Desconhecido
312,1189,42.02,1.5,63.71,Masculino,Azul,Preto,Esfaqueamento,Rua,Branca,Classe Média,Desconhecido,ElBigodon Camacho
313,1791,38.89,1.66,52.32,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
314,1549,23.43,1.6,54.97,Feminino,Verde,Preto,Estrangulamento,Escola,Amarela,Classe Alta,Desconhecido,Desconhecido
315,1899,28.4,1.78,61.63,Feminino,Castanho,Ruivo,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
316,275,29.05,1.5,64.99,Feminino,Preto,Preto,Esfaqueamento,Trabalho,Branca,Classe Média,Desconhecido,Desconhecido
317,66,21.06,1.64,39.43,Feminino,Azul,Castanho,Envenenamento,Casa,Branca,Classe Média,Desconhecido,Desconhecido
318,398,30.01,1.45,64.68,Feminino,Castanho,Preto,Estrangulamento,Trabalho,Negra,Classe Alta,Desconhecido,Desconhecido
319,277,47.99,1.71,41.91,Masculino,Castanho,Castanho,Contusão,Casa,Negra,Classe Baixa,Desconhecido,Desconhecido
320,1509,14.49,1.84,80.47,Masculino,Verde,Loiro,Contusão,Escola,Parda,Classe Alta,Desconhecido,Desconhecido
321,1452,27.93,1.87,54.83,Feminino,Azul,Castanho,Envenenamento,Rua,Negra,Classe Baixa,Desconhecido,Desconhecido
322,1652,38.32,1.56,44.53,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
323,252,41.03,1.85,64.81,Masculino,Verde,Preto,Envenenamento,Trabalho,Parda,Classe Alta,Desconhecido,Desconhecido
324,1352,17.12,1.82,77.97,Feminino,Verde,Castanho,Contusão,Casa,Amarela,Classe Alta,Desconhecido,Desconhecido
325,1508,18.76,1.63,84.52,Masculino,Preto,Preto,Estrangulamento,Escola,Amarela,Classe Alta,Desconhecido,Desconhecido
326,928,13.5,1.68,63.69,Masculino,Castanho,Preto,Envenenamento,Escola,Amarela,Classe Alta,Desconhecido,Desconhecido
327,2145,22.88,1.71,82.22,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
328,1554,58.29,1.87,45.74,Masculino,Preto,Ruivo,Estrangulamento,Trabalho,Amarela,Classe Alta,Desconhecido,Desconhecido
329,1905,18.29,1.74,66.25,Masculino,Castanho,Ruivo,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
330,884,10.95,1.62,81.52,Masculino,Castanho,Castanho,Envenenamento,Escola,Negra,Classe Baixa,Desconhecido,Desconhecido
331,1592,23.07,1.51,45.94,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
332,1843,34.35,1.66,53.79,Masculino,Castanho,Preto,Envenenamento,Trabalho,Branca,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
333,371,50.31,1.45,69.12,Masculino,Verde,Preto,Contusão,Casa,Parda,Classe Alta,Desconhecido,Desconhecido
334,412,18.12,1.87,80.11,Feminino,Azul,Castanho,Contusão,Escola,Negra,Classe Média,Desconhecido,Desconhecido
335,1863,53.51,1.74,59.69,Masculino,Castanho,Preto,Estrangulamento,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
336,1869,44.81,1.78,65.35,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Alta,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
337,245,23.59,1.86,89.8,Feminino,Azul,Loiro,Estrangulamento,Trabalho,Branca,Classe Alta,Desconhecido,Desconhecido
338,719,16.51,1.49,53.74,Masculino,Castanho,Castanho,Esfaqueamento,Trabalho,Negra,Classe Média,Desconhecido,Desconhecido
339,843,38.04,1.43,44.41,Feminino,Verde,Preto,Contusão,Escola,Amarela,Classe Média,Desconhecido,Desconhecido
340,1444,29.3,1.87,66.49,Feminino,Verde,Castanho,Envenenamento,Casa,Parda,Classe Baixa,Desconhecido,Desconhecido
341,773,59.72,1.6,35.74,Feminino,Castanho,Loiro,Esfaqueamento,Rua,Amarela,Classe Alta,Desconhecido,Desconhecido
342,1646,15.96,1.51,38.34,Masculino,Verde,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
343,158,57.4,1.79,38.73,Masculino,Castanho,Ruivo,Esfaqueamento,Escola,Negra,Classe Baixa,Desconhecido,Desconhecido
344,1766,36.0,1.76,67.1,Feminino,Castanho,Loiro,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
345,1322,18.94,1.53,50.95,Feminino,Preto,Castanho,Envenenamento,Escola,Parda,Classe Alta,Desconhecido,Desconhecido
346,1747,14.65,1.55,40.71,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
347,1428,36.8,1.6,76.62,Feminino,Preto,Ruivo,Envenenamento,Casa,Parda,Classe Alta,Desconhecido,Desconhecido
348,1662,22.48,1.52,80.85,Masculino,Azul,Castanho,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
349,1813,43.24,1.63,54.5,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
350,1873,36.14,1.58,56.56,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
351,1282,44.93,1.72,67.66,Feminino,Castanho,Preto,Contusão,Trabalho,Negra,Classe Baixa,Desconhecido,Desconhecido
352,1547,51.38,1.6,79.3,Feminino,Verde,Castanho,Contusão,Escola,Amarela,Classe Baixa,Desconhecido,Desconhecido
353,279,17.48,1.68,48.69,Feminino,Azul,Loiro,Envenenamento,Escola,Negra,Classe Baixa,Desconhecido,Desconhecido
354,227,40.22,1.68,56.14,Masculino,Azul,Loiro,Contusão,Trabalho,Parda,Classe Média,Desconhecido,Desconhecido
355,987,50.56,1.72,81.07,Feminino,Verde,Preto,Esfaqueamento,Escola,Negra,Classe Alta,Desconhecido,Desconhecido
356,1982,26.09,1.8,80.99,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Baixa,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
357,1765,44.14,1.74,61.05,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
358,1502,30.61,1.86,57.88,Feminino,Castanho,Loiro,Esfaqueamento,Rua,Negra,Classe Alta,Desconhecido,Desconhecido
359,1691,53.57,1.48,44.16,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Baixa,ElBigodon Camacho,ElBigodon Camacho
360,1671,23.28,1.51,46.7,Masculino,Azul,Loiro,Estrangulamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
361,133,28.98,1.64,88.4,Masculino,Castanho,Castanho,Envenenamento,Escola,Parda,Classe Alta,Desconhecido,Desconhecido
362,243,34.21,1.59,49.68,Masculino,Verde,Castanho,Contusão,Casa,Amarela,Classe Baixa,Desconhecido,Desconhecido
363,120,35.11,1.74,59.53,Feminino,Azul,Ruivo,Esfaqueamento,Rua,Amarela,Classe Média,Desconhecido,Desconhecido
364,809,50.45,1.41,39.49,Masculino,Preto,Castanho,Contusão,Casa,Amarela,Classe Alta,Desconhecido,Desconhecido
365,1870,46.72,1.69,62.94,Feminino,Castanho,Preto,Envenenamento,Escola,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
366,517,14.85,1.88,44.77,Feminino,Verde,Loiro,Esfaqueamento,Casa,Branca,Classe Alta,Desconhecido,Desconhecido
367,1120,39.26,1.71,32.19,Masculino,Verde,Loiro,Envenenamento,Rua,Branca,Classe Média,Desconhecido,ElBigodon Camacho
368,1284,34.3,1.59,38.47,Feminino,Castanho,Preto,Estrangulamento,Rua,Parda,Classe Alta,Desconhecido,Desconhecido
369,812,26.56,1.79,65.9,Feminino,Preto,Ruivo,Envenenamento,Trabalho,Amarela,Classe Alta,Desconhecido,Desconhecido
370,140,49.49,1.49,74.14,Masculino,Azul,Preto,Contusão,Escola,Negra,Classe Alta,Desconhecido,Desconhecido
371,136,48.68,1.76,35.78,Feminino,Verde,Loiro,Esfaqueamento,Escola,Negra,Classe Baixa,Desconhecido,Desconhecido
