,Idade,Altura,Peso,Sexo,Cor dos Olhos,Cor do Cabelo,Causa Morte,Local Morte,Raça,Classe Social,Serial Killer
982,46.61,1.73,88.08,Feminino,Verde,Ruivo,Esfaqueamento,Trabalho,Amarela,Classe Alta,Desconhecido
372,39.28,1.7,68.83,Masculino,Preto,Castanho,Envenenamento,Escola,Amarela,Classe Média,Desconhecido
908,56.53,1.8,63.99,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Desconhecido
5,21.97,1.8,79.82,Masculino,Castanho,Loiro,Estrangulamento,Casa,Branca,Classe Alta,Desconhecido
1557,37.39,1.59,59.86,Feminino,Castanho,Preto,Envenenamento,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva
977,13.01,1.71,55.04,Feminino,Preto,Ruivo,Esfaqueamento,Casa,Amarela,Classe Alta,Desconhecido
1535,49.58,1.77,66.23,Feminino,Castanho,Preto,Envenenamento,Casa,Branca,Classe Média,Coringon de le pinheirinho Silva
1259,15.08,1.62,42.62,Feminino,Azul,Loiro,Contusão,Escola,Parda,Classe Média,ElBigodon Camacho
465,51.53,1.5,37.31,Masculino,Preto,Preto,Envenenamento,Trabalho,Negra,Classe Baixa,Desconhecido
1417,38.13,1.73,64.27,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1750,23.62,1.78,74.84,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
827,13.52,1.81,58.47,Feminino,Preto,Loiro,Envenenamento,Casa,Amarela,Classe Alta,Desconhecido
198,38.24,1.52,65.86,Feminino,Azul,Ruivo,Envenenamento,Escola,Branca,Classe Alta,Desconhecido
1596,36.45,1.79,61.44,Masculino,Castanho,Loiro,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
878,32.97,1.73,86.57,Feminino,Verde,Preto,Contusão,Escola,Parda,Classe Baixa,Desconhecido
299,25.06,1.58,49.38,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Alta,Desconhecido
1300,23.29,1.43,46.14,Masculino,Azul,Preto,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1770,27.65,1.87,85.02,Feminino,Preto,Ruivo,Esfaqueamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1142,28.94,1.78,35.89,Feminino,Verde,Preto,Estrangulamento,Trabalho,Negra,Classe Média,Desconhecido
1426,29.07,1.72,54.1,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
929,18.75,1.48,38.04,Masculino,Azul,Castanho,Envenenamento,Trabalho,Negra,Classe Alta,Desconhecido
431,16.26,1.64,86.81,Masculino,Verde,Ruivo,Contusão,Trabalho,Branca,Classe Alta,Desconhecido
437,12.99,1.86,39.49,Feminino,Preto,Ruivo,Envenenamento,Casa,Negra,Classe Baixa,Desconhecido
422,34.58,1.76,59.8,Feminino,Azul,Ruivo,Envenenamento,Rua,Amarela,Classe Baixa,Desconhecido
1360,20.74,1.5,31.39,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
556,49.19,1.86,78.02,Feminino,Verde,Loiro,Envenenamento,Rua,Amarela,Classe Alta,Desconhecido
368,22.52,1.76,76.27,Masculino,Preto,Ruivo,Contusão,Trabalho,Branca,Classe Baixa,Desconhecido
1010,26.81,1.45,37.05,Masculino,Preto,Loiro,Contusão,Rua,Amarela,Classe Média,Desconhecido
1696,30.63,1.82,75.37,Feminino,Verde,Preto,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1448,35.34,1.64,59.25,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
653,14.45,1.89,79.16,Feminino,Castanho,Castanho,Envenenamento,Escola,Parda,Classe Baixa,Desconhecido
1194,35.69,1.76,45.79,Feminino,Preto,Castanho,Estrangulamento,Casa,Negra,Classe Baixa,Desconhecido
919,27.35,1.43,56.67,Masculino,Azul,Preto,Esfaqueamento,Casa,Parda,Classe Baixa,Desconhecido
1054,16.22,1.65,88.78,Feminino,Castanho,Loiro,Esfaqueamento,Rua,Branca,Classe Média,Desconhecido
1404,19.72,1.57,37.92,Masculino,Azul,Castanho,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
732,19.32,1.72,62.46,Feminino,Preto,Loiro,Contusão,Rua,Parda,Classe Alta,Desconhecido
461,19.64,1.84,89.95,Masculino,Preto,Castanho,Estrangulamento,Rua,Branca,Classe Baixa,Desconhecido
570,39.5,1.44,69.08,Masculino,Preto,Castanho,Envenenamento,Escola,Branca,Classe Baixa,Desconhecido
1087,42.02,1.44,82.38,Feminino,Castanho,Loiro,Contusão,Escola,Branca,Classe Baixa,Desconhecido
1494,46.68,1.64,55.06,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
65,38.36,1.59,41.4,Masculino,Verde,Ruivo,Envenenamento,Trabalho,Parda,Classe Baixa,Desconhecido
1765,23.04,1.8,83.43,Feminino,Castanho,Ruivo,Estrangulamento,Trabalho,Parda,Classe Média,Roberto Chimarildo Tomáz
1807,28.37,1.73,65.19,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1048,46.0,1.6,69.86,Feminino,Castanho,Ruivo,Estrangulamento,Escola,Negra,Classe Média,Desconhecido
1693,24.38,1.84,81.04,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
617,51.96,1.79,43.8,Feminino,Castanho,Loiro,Esfaqueamento,Escola,Negra,Classe Baixa,Desconhecido
446,32.86,1.82,30.75,Feminino,Castanho,Ruivo,Contusão,Trabalho,Parda,Classe Média,Desconhecido
132,42.61,1.68,43.43,Feminino,Verde,Ruivo,Envenenamento,Trabalho,Branca,Classe Baixa,Desconhecido
1641,27.29,1.74,76.38,Feminino,Azul,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
330,59.99,1.69,50.43,Feminino,Azul,Castanho,Envenenamento,Escola,Negra,Classe Baixa,Desconhecido
1153,33.54,1.46,69.38,Masculino,Castanho,Preto,Estrangulamento,Casa,Negra,Classe Média,Desconhecido
1111,22.22,1.71,56.63,Feminino,Castanho,Loiro,Contusão,Casa,Branca,Classe Média,Desconhecido
1676,19.15,1.88,84.9,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1751,20.91,1.73,75.7,Feminino,Verde,Ruivo,Estrangulamento,Trabalho,Amarela,Classe Alta,Roberto Chimarildo Tomáz
428,49.96,1.67,74.9,Feminino,Verde,Castanho,Envenenamento,Rua,Branca,Classe Média,Desconhecido
1189,11.18,1.46,48.21,Masculino,Verde,Ruivo,Esfaqueamento,Trabalho,Parda,Classe Média,Desconhecido
1777,29.08,1.86,80.54,Feminino,Azul,Ruivo,Envenenamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1118,20.96,1.87,76.33,Feminino,Verde,Preto,Contusão,Trabalho,Parda,Classe Média,Desconhecido
1748,13.89,1.82,78.76,Feminino,Verde,Ruivo,Contusão,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
594,10.34,1.81,47.66,Feminino,Azul,Loiro,Esfaqueamento,Trabalho,Amarela,Classe Alta,Desconhecido
599,32.14,1.71,69.35,Masculino,Verde,Preto,Esfaqueamento,Escola,Parda,Classe Baixa,Desconhecido
626,19.96,1.6,55.33,Masculino,Azul,Ruivo,Esfaqueamento,Casa,Negra,Classe Média,Desconhecido
1159,39.52,1.73,48.18,Masculino,Castanho,Loiro,Estrangulamento,Rua,Amarela,Classe Baixa,Desconhecido
168,18.56,1.53,73.26,Feminino,Verde,Castanho,Envenenamento,Trabalho,Branca,Classe Média,Desconhecido
1567,59.11,1.68,65.14,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1614,37.91,1.62,74.09,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1242,22.82,1.43,41.5,Masculino,Castanho,Ruivo,Esfaqueamento,Rua,Amarela,Classe Média,ElBigodon Camacho
1388,11.18,1.55,38.47,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
387,11.33,1.57,42.35,Feminino,Preto,Castanho,Contusão,Trabalho,Branca,Classe Baixa,Desconhecido
668,41.95,1.46,40.25,Masculino,Castanho,Loiro,Esfaqueamento,Escola,Branca,Classe Alta,Desconhecido
625,49.06,1.67,59.82,Feminino,Verde,Loiro,Estrangulamento,Trabalho,Branca,Classe Alta,Desconhecido
1382,48.02,1.7,38.33,Masculino,Azul,Loiro,Esfaqueamento,Escola,Branca,Classe Média,ElBigodon Camacho
356,25.37,1.4,87.27,Masculino,Castanho,Preto,Esfaqueamento,Trabalho,Parda,Classe Alta,Desconhecido
539,28.65,1.59,41.82,Feminino,Azul,Preto,Esfaqueamento,Trabalho,Amarela,Classe Baixa,Desconhecido
1422,40.13,1.63,60.38,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
608,21.76,1.53,53.46,Feminino,Castanho,Ruivo,Estrangulamento,Rua,Branca,Classe Alta,Desconhecido
312,37.93,1.82,76.23,Masculino,Preto,Loiro,Estrangulamento,Escola,Parda,Classe Baixa,Desconhecido
1362,21.04,1.62,33.49,Masculino,Azul,Loiro,Esfaqueamento,Trabalho,Branca,Classe Média,ElBigodon Camacho
1654,28.47,1.88,33.09,Feminino,Castanho,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
190,42.1,1.79,31.78,Masculino,Verde,Castanho,Esfaqueamento,Escola,Parda,Classe Alta,Desconhecido
1509,32.95,1.63,60.94,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
426,28.83,1.67,51.89,Masculino,Azul,Castanho,Envenenamento,Rua,Branca,Classe Baixa,Desconhecido
1317,12.29,1.74,33.36,Masculino,Azul,Loiro,Esfaqueamento,Rua,Parda,Classe Média,ElBigodon Camacho
432,37.76,1.46,69.87,Masculino,Castanho,Ruivo,Envenenamento,Escola,Negra,Classe Média,Desconhecido
11,54.92,1.6,30.89,Feminino,Castanho,Castanho,Contusão,Rua,Amarela,Classe Baixa,Desconhecido
677,38.73,1.7,35.65,Masculino,Castanho,Preto,Envenenamento,Rua,Branca,Classe Baixa,Desconhecido
307,10.94,1.53,76.77,Feminino,Preto,Ruivo,Estrangulamento,Trabalho,Branca,Classe Alta,Desconhecido
1084,29.27,1.52,34.01,Feminino,Azul,Ruivo,Contusão,Casa,Branca,Classe Alta,Desconhecido
9,21.2,1.55,62.45,Feminino,Castanho,Preto,Esfaqueamento,Escola,Negra,Classe Alta,Desconhecido
1009,45.38,1.73,51.53,Feminino,Castanho,Preto,Esfaqueamento,Rua,Negra,Classe Média,Desconhecido
127,45.09,1.4,82.26,Feminino,Verde,Loiro,Esfaqueamento,Escola,Parda,Classe Média,Desconhecido
429,54.65,1.47,69.69,Feminino,Azul,Preto,Contusão,Trabalho,Parda,Classe Baixa,Desconhecido
186,30.62,1.53,52.13,Feminino,Castanho,Preto,Contusão,Escola,Parda,Classe Baixa,Desconhecido
971,18.5,1.7,53.44,Masculino,Azul,Castanho,Estrangulamento,Trabalho,Negra,Classe Alta,Desconhecido
1116,48.42,1.68,81.24,Feminino,Azul,Loiro,Estrangulamento,Escola,Parda,Classe Baixa,Desconhecido
541,42.61,1.66,31.0,Feminino,Castanho,Loiro,Estrangulamento,Trabalho,Amarela,Classe Baixa,Desconhecido
1464,40.15,1.71,64.61,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1480,40.38,1.76,53.97,Feminino,Castanho,Preto,Envenenamento,Casa,Amarela,Classe Média,Coringon de le pinheirinho Silva
1577,45.57,1.78,53.07,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
271,51.85,1.79,31.43,Masculino,Azul,Loiro,Esfaqueamento,Trabalho,Parda,Classe Média,Desconhecido
1065,24.85,1.43,84.41,Feminino,Castanho,Loiro,Esfaqueamento,Escola,Parda,Classe Baixa,Desconhecido
948,17.1,1.65,80.97,Feminino,Verde,Castanho,Estrangulamento,Casa,Branca,Classe Média,Desconhecido
1646,50.12,1.76,78.98,Feminino,Verde,Preto,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
690,45.38,1.9,59.41,Feminino,Azul,Preto,Estrangulamento,Trabalho,Negra,Classe Baixa,Desconhecido
798,23.72,1.4,67.37,Feminino,Azul,Loiro,Contusão,Casa,Amarela,Classe Alta,Desconhecido
1479,46.27,1.65,63.18,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1275,12.91,1.56,39.78,Masculino,Castanho,Loiro,Envenenamento,Rua,Branca,Classe Média,ElBigodon Camacho
1818,20.38,1.82,81.26,Feminino,Verde,Loiro,Contusão,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1310,24.72,1.43,72.74,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
273,25.09,1.53,45.91,Feminino,Azul,Loiro,Estrangulamento,Escola,Parda,Classe Média,Desconhecido
233,45.12,1.65,63.3,Feminino,Verde,Ruivo,Contusão,Escola,Parda,Classe Baixa,Desconhecido
1318,33.94,1.44,43.01,Feminino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Baixa,ElBigodon Camacho
528,57.71,1.53,46.9,Feminino,Verde,Castanho,Contusão,Casa,Negra,Classe Baixa,Desconhecido
576,13.71,1.72,79.42,Masculino,Castanho,Castanho,Envenenamento,Escola,Branca,Classe Média,Desconhecido
1403,46.42,1.49,33.31,Masculino,Preto,Castanho,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
331,54.19,1.65,84.36,Masculino,Castanho,Castanho,Esfaqueamento,Rua,Parda,Classe Baixa,Desconhecido
341,45.32,1.44,76.18,Masculino,Preto,Loiro,Envenenamento,Casa,Branca,Classe Baixa,Desconhecido
669,36.62,1.54,63.68,Feminino,Verde,Ruivo,Envenenamento,Casa,Branca,Classe Baixa,Desconhecido
1695,41.98,1.47,75.88,Feminino,Azul,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
277,56.36,1.44,80.06,Feminino,Preto,Preto,Esfaqueamento,Escola,Amarela,Classe Baixa,Desconhecido
459,59.55,1.52,79.37,Feminino,Castanho,Ruivo,Envenenamento,Trabalho,Branca,Classe Alta,Desconhecido
1066,40.53,1.57,37.03,Masculino,Verde,Preto,Envenenamento,Rua,Branca,Classe Baixa,Desconhecido
140,15.31,1.48,89.72,Masculino,Verde,Preto,Esfaqueamento,Rua,Branca,Classe Alta,Desconhecido
1311,21.6,1.44,43.19,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1467,39.68,1.67,53.02,Feminino,Castanho,Preto,Contusão,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
698,18.76,1.71,46.69,Masculino,Azul,Castanho,Contusão,Rua,Negra,Classe Média,Desconhecido
420,51.31,1.49,58.95,Feminino,Preto,Ruivo,Estrangulamento,Escola,Branca,Classe Baixa,Desconhecido
1550,42.56,1.48,45.91,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
647,25.96,1.74,34.3,Masculino,Azul,Castanho,Envenenamento,Casa,Amarela,Classe Baixa,Desconhecido
525,21.18,1.79,45.67,Feminino,Castanho,Ruivo,Estrangulamento,Escola,Amarela,Classe Média,Desconhecido
1088,38.65,1.54,73.84,Masculino,Castanho,Preto,Envenenamento,Casa,Negra,Classe Média,Desconhecido
1222,15.61,1.48,37.36,Masculino,Verde,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1078,48.76,1.83,56.35,Feminino,Castanho,Loiro,Envenenamento,Trabalho,Branca,Classe Média,Desconhecido
164,11.12,1.65,85.82,Masculino,Azul,Preto,Esfaqueamento,Escola,Branca,Classe Alta,Desconhecido
1221,18.45,1.48,36.62,Feminino,Verde,Loiro,Esfaqueamento,Casa,Branca,Classe Média,ElBigodon Camacho
1154,58.59,1.86,81.18,Masculino,Azul,Castanho,Estrangulamento,Rua,Negra,Classe Baixa,Desconhecido
1213,23.09,1.44,41.3,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1458,43.4,1.65,51.5,Masculino,Castanho,Preto,Contusão,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
891,54.02,1.48,44.97,Masculino,Verde,Preto,Esfaqueamento,Escola,Branca,Classe Alta,Desconhecido
346,12.38,1.61,69.85,Masculino,Azul,Ruivo,Envenenamento,Trabalho,Branca,Classe Alta,Desconhecido
1574,38.25,1.75,56.54,Feminino,Castanho,Preto,Envenenamento,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva
1790,22.32,1.87,74.24,Feminino,Verde,Ruivo,Estrangulamento,Rua,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1235,17.84,1.6,38.5,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
896,19.23,1.73,68.92,Feminino,Verde,Ruivo,Esfaqueamento,Rua,Amarela,Classe Alta,Desconhecido
895,50.61,1.68,86.1,Feminino,Verde,Castanho,Esfaqueamento,Casa,Amarela,Classe Baixa,Desconhecido
450,37.14,1.47,88.54,Feminino,Verde,Ruivo,Esfaqueamento,Casa,Parda,Classe Alta,Desconhecido
1286,52.32,1.56,40.35,Masculino,Azul,Loiro,Esfaqueamento,Escola,Branca,Classe Média,ElBigodon Camacho
722,21.1,1.41,58.88,Feminino,Azul,Loiro,Esfaqueamento,Trabalho,Negra,Classe Baixa,Desconhecido
842,45.16,1.85,84.94,Masculino,Preto,Loiro,Contusão,Trabalho,Amarela,Classe Alta,Desconhecido
1079,28.67,1.78,32.09,Masculino,Verde,Loiro,Estrangulamento,Escola,Negra,Classe Alta,Desconhecido
1453,41.97,1.78,53.95,Feminino,Castanho,Preto,Esfaqueamento,Casa,Branca,Classe Média,Coringon de le pinheirinho Silva
1017,57.73,1.87,69.56,Masculino,Castanho,Castanho,Estrangulamento,Trabalho,Parda,Classe Alta,Desconhecido
680,35.11,1.86,82.53,Masculino,Preto,Ruivo,Esfaqueamento,Rua,Negra,Classe Baixa,Desconhecido
1285,14.97,1.6,43.58,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
635,36.2,1.75,71.75,Feminino,Azul,Preto,Estrangulamento,Escola,Branca,Classe Alta,Desconhecido
763,41.5,1.62,88.21,Feminino,Preto,Castanho,Envenenamento,Escola,Branca,Classe Média,Desconhecido
33,33.59,1.54,64.43,Masculino,Verde,Loiro,Envenenamento,Casa,Branca,Classe Baixa,Desconhecido
1073,10.23,1.61,34.53,Feminino,Azul,Ruivo,Esfaqueamento,Trabalho,Branca,Classe Alta,Desconhecido
741,42.25,1.74,54.0,Masculino,Castanho,Preto,Estrangulamento,Casa,Branca,Classe Média,Desconhecido
366,31.69,1.87,74.71,Masculino,Verde,Castanho,Estrangulamento,Escola,Negra,Classe Baixa,Desconhecido
1706,27.08,1.83,81.28,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Baixa,Roberto Chimarildo Tomáz
423,56.67,1.82,30.18,Feminino,Preto,Ruivo,Esfaqueamento,Trabalho,Negra,Classe Alta,Desconhecido
1271,16.79,1.49,35.72,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1644,30.42,1.71,31.37,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1353,18.85,1.45,41.57,Masculino,Castanho,Loiro,Envenenamento,Rua,Branca,Classe Média,ElBigodon Camacho
481,48.44,1.77,58.62,Masculino,Castanho,Preto,Esfaqueamento,Escola,Amarela,Classe Média,Desconhecido
1319,13.25,1.44,40.64,Masculino,Preto,Preto,Esfaqueamento,Rua,Negra,Classe Baixa,ElBigodon Camacho
266,24.86,1.46,80.3,Feminino,Preto,Ruivo,Envenenamento,Trabalho,Branca,Classe Alta,Desconhecido
263,27.65,1.62,40.03,Masculino,Azul,Preto,Esfaqueamento,Rua,Amarela,Classe Baixa,Desconhecido
128,40.92,1.65,47.76,Masculino,Preto,Preto,Contusão,Casa,Branca,Classe Alta,Desconhecido
527,30.54,1.81,62.82,Masculino,Castanho,Castanho,Estrangulamento,Rua,Negra,Classe Média,Desconhecido
1208,44.11,1.85,65.37,Masculino,Azul,Loiro,Estrangulamento,Trabalho,Negra,Classe Baixa,Desconhecido
1716,25.26,1.78,79.22,Feminino,Azul,Ruivo,Estrangulamento,Escola,Branca,Classe Alta,Roberto Chimarildo Tomáz
1080,40.87,1.42,41.18,Masculino,Castanho,Loiro,Esfaqueamento,Rua,Amarela,Classe Alta,Desconhecido
148,29.41,1.57,34.06,Masculino,Verde,Preto,Esfaqueamento,Casa,Negra,Classe Alta,Desconhecido
1452,37.53,1.69,63.49,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
325,35.63,1.86,87.68,Feminino,Azul,Castanho,Esfaqueamento,Rua,Amarela,Classe Média,Desconhecido
257,33.56,1.6,47.95,Feminino,Verde,Castanho,Estrangulamento,Casa,Branca,Classe Média,Desconhecido
179,30.57,1.69,85.95,Feminino,Castanho,Ruivo,Contusão,Casa,Branca,Classe Baixa,Desconhecido
1505,33.21,1.6,66.15,Masculino,Preto,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
883,48.62,1.49,81.15,Feminino,Azul,Ruivo,Contusão,Trabalho,Parda,Classe Baixa,Desconhecido
1715,21.34,1.5,74.16,Feminino,Preto,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
665,22.13,1.82,63.08,Masculino,Preto,Loiro,Esfaqueamento,Rua,Branca,Classe Alta,Desconhecido
3,24.06,1.68,72.37,Feminino,Preto,Ruivo,Esfaqueamento,Trabalho,Negra,Classe Baixa,Desconhecido
280,58.6,1.65,32.03,Masculino,Castanho,Castanho,Envenenamento,Escola,Negra,Classe Média,Desconhecido
1710,27.11,1.77,74.26,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
520,40.2,1.85,31.71,Masculino,Azul,Ruivo,Esfaqueamento,Rua,Negra,Classe Média,Desconhecido
1377,38.85,1.49,88.45,Masculino,Azul,Loiro,Contusão,Rua,Branca,Classe Média,ElBigodon Camacho
498,55.08,1.78,49.41,Feminino,Preto,Loiro,Estrangulamento,Escola,Parda,Classe Média,Desconhecido
596,17.52,1.7,46.55,Feminino,Azul,Ruivo,Estrangulamento,Casa,Branca,Classe Média,Desconhecido
256,15.6,1.7,65.53,Masculino,Azul,Loiro,Envenenamento,Escola,Parda,Classe Baixa,Desconhecido
434,59.23,1.45,35.91,Masculino,Azul,Loiro,Envenenamento,Escola,Branca,Classe Média,Desconhecido
1391,24.54,1.54,44.43,Masculino,Azul,Loiro,Estrangulamento,Rua,Branca,Classe Média,ElBigodon Camacho
976,28.59,1.84,77.2,Masculino,Verde,Loiro,Esfaqueamento,Casa,Branca,Classe Alta,Desconhecido
1709,19.74,1.77,81.72,Feminino,Verde,Castanho,Estrangulamento,Escola,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1485,38.96,1.67,55.27,Feminino,Castanho,Ruivo,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
115,45.99,1.42,58.66,Feminino,Verde,Loiro,Estrangulamento,Casa,Negra,Classe Alta,Desconhecido
1610,22.35,1.67,61.91,Feminino,Azul,Preto,Contusão,Casa,Amarela,Classe Média,Coringon de le pinheirinho Silva
1528,36.5,1.67,56.13,Masculino,Preto,Preto,Envenenamento,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva
210,16.53,1.72,37.38,Feminino,Castanho,Castanho,Contusão,Trabalho,Branca,Classe Baixa,Desconhecido
359,40.94,1.61,38.95,Feminino,Verde,Loiro,Esfaqueamento,Escola,Parda,Classe Alta,Desconhecido
941,51.8,1.73,39.58,Feminino,Verde,Loiro,Estrangulamento,Trabalho,Branca,Classe Baixa,Desconhecido
1144,30.35,1.75,49.23,Masculino,Castanho,Castanho,Envenenamento,Rua,Amarela,Classe Baixa,Desconhecido
1578,38.97,1.69,60.69,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
161,23.64,1.51,67.71,Masculino,Verde,Ruivo,Estrangulamento,Trabalho,Negra,Classe Média,Desconhecido
406,17.74,1.57,64.54,Feminino,Castanho,Castanho,Envenenamento,Casa,Parda,Classe Baixa,Desconhecido
1409,18.76,1.56,58.98,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
910,44.29,1.51,54.77,Feminino,Castanho,Preto,Contusão,Trabalho,Negra,Classe Alta,Desconhecido
50,13.75,1.82,50.64,Masculino,Verde,Preto,Contusão,Escola,Amarela,Classe Alta,Desconhecido
26,42.93,1.69,51.83,Feminino,Preto,Loiro,Estrangulamento,Rua,Parda,Classe Baixa,Desconhecido
1722,19.43,1.73,75.09,Feminino,Verde,Loiro,Contusão,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1255,13.89,1.57,45.29,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1725,24.56,1.69,77.52,Feminino,Verde,Ruivo,Envenenamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1138,48.97,1.43,50.67,Feminino,Preto,Loiro,Envenenamento,Casa,Amarela,Classe Baixa,Desconhecido
334,10.16,1.45,70.65,Feminino,Azul,Castanho,Envenenamento,Casa,Negra,Classe Média,Desconhecido
686,34.92,1.82,69.41,Masculino,Verde,Ruivo,Contusão,Casa,Negra,Classe Alta,Desconhecido
308,19.03,1.8,56.76,Feminino,Azul,Castanho,Estrangulamento,Trabalho,Amarela,Classe Média,Desconhecido
859,42.14,1.81,82.65,Feminino,Castanho,Castanho,Envenenamento,Escola,Amarela,Classe Média,Desconhecido
259,23.82,1.52,37.96,Masculino,Azul,Preto,Contusão,Rua,Negra,Classe Baixa,Desconhecido
