,Idade,Altura,Peso,Sexo,Cor dos Olhos,Cor do Cabelo,Causa Morte,Local Morte,Raça,Classe Social,Serial Killer
1079,19.2,1.77,33.88,Feminino,Preto,Preto,Contusão,Escola,Amarela,Classe Baixa,Desconhecido
133,11.9,1.8,72.58,Masculino,Azul,Ruivo,Estrangulamento,Trabalho,Branca,Classe Média,Desconhecido
1541,30.98,1.49,75.59,Feminino,Preto,Preto,Envenenamento,Escola,Amarela,Classe Alta,Desconhecido
1112,44.82,1.58,44.56,Masculino,Verde,Preto,Envenenamento,Casa,Parda,Classe Baixa,Desconhecido
88,32.28,1.64,44.77,Feminino,Azul,Loiro,Esfaqueamento,Escola,Negra,Classe Média,Desconhecido
469,59.94,1.46,33.91,Feminino,Castanho,Loiro,Esfaqueamento,Trabalho,Amarela,Classe Média,Desconhecido
2099,27.82,1.73,78.42,Masculino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
2106,19.86,1.71,83.81,Masculino,Verde,Castanho,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
303,59.98,1.76,87.8,Masculino,Azul,Loiro,Esfaqueamento,Casa,Parda,Classe Média,Desconhecido
910,23.9,1.71,66.84,Masculino,Preto,Castanho,Esfaqueamento,Casa,Negra,Classe Alta,Desconhecido
2040,33.05,1.59,65.53,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
80,36.39,1.9,45.33,Masculino,Castanho,Ruivo,Contusão,Escola,Amarela,Classe Baixa,Desconhecido
2176,32.53,1.72,81.08,Feminino,Preto,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1920,18.21,1.76,53.9,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
504,31.34,1.46,81.98,Masculino,Azul,Ruivo,Estrangulamento,Escola,Branca,Classe Alta,Desconhecido
1086,59.47,1.57,69.92,Masculino,Verde,Ruivo,Esfaqueamento,Escola,Branca,Classe Alta,Desconhecido
1396,25.67,1.52,59.51,Feminino,Preto,Castanho,Estrangulamento,Rua,Amarela,Classe Média,Desconhecido
664,17.86,1.51,73.46,Feminino,Azul,Ruivo,Envenenamento,Trabalho,Branca,Classe Alta,Desconhecido
1454,46.74,1.48,62.05,Feminino,Verde,Loiro,Contusão,Rua,Negra,Classe Alta,Desconhecido
2201,25.54,1.83,64.7,Feminino,Preto,Loiro,Estrangulamento,Rua,Parda,Classe Alta,Roberto Chimarildo Tomáz
2054,35.66,1.62,62.9,Masculino,Castanho,Preto,Envenenamento,Escola,Parda,Classe Média,Coringon de le pinheirinho Silva
661,46.16,1.48,83.61,Masculino,Preto,Ruivo,Estrangulamento,Escola,Branca,Classe Média,Desconhecido
2004,24.23,1.77,64.66,Masculino,Preto,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
2210,27.14,1.84,73.14,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Média,Roberto Chimarildo Tomáz
1057,25.94,1.87,39.51,Feminino,Verde,Loiro,Envenenamento,Rua,Parda,Classe Média,Desconhecido
974,46.14,1.45,50.59,Masculino,Preto,Castanho,Estrangulamento,Rua,Branca,Classe Baixa,Desconhecido
68,47.28,1.75,80.58,Masculino,Verde,Ruivo,Contusão,Rua,Negra,Classe Baixa,Desconhecido
4,39.64,1.8,88.02,Feminino,Preto,Loiro,Contusão,Rua,Negra,Classe Média,Desconhecido
1886,17.93,1.6,43.19,Masculino,Preto,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
34,24.25,1.7,73.27,Masculino,Preto,Preto,Esfaqueamento,Trabalho,Negra,Classe Alta,Desconhecido
1935,46.25,1.6,63.48,Feminino,Castanho,Preto,Envenenamento,Trabalho,Parda,Classe Média,Coringon de le pinheirinho Silva
167,59.1,1.69,39.07,Masculino,Azul,Preto,Estrangulamento,Rua,Negra,Classe Média,Desconhecido
1661,49.74,1.6,44.99,Feminino,Verde,Castanho,Estrangulamento,Rua,Negra,Classe Baixa,Desconhecido
271,17.93,1.67,51.03,Feminino,Castanho,Loiro,Estrangulamento,Trabalho,Negra,Classe Média,Desconhecido
1093,56.9,1.59,65.11,Masculino,Castanho,Ruivo,Esfaqueamento,Rua,Negra,Classe Alta,Desconhecido
83,53.72,1.53,38.2,Feminino,Verde,Castanho,Esfaqueamento,Rua,Amarela,Classe Alta,Desconhecido
2015,42.8,1.65,66.52,Masculino,Castanho,Preto,Envenenamento,Trabalho,Branca,Classe Média,Coringon de le pinheirinho Silva
1233,12.43,1.84,48.31,Feminino,Preto,Loiro,Contusão,Trabalho,Amarela,Classe Média,Desconhecido
2198,25.4,1.87,80.6,Feminino,Verde,Ruivo,Estrangulamento,Rua,Branca,Classe Alta,Roberto Chimarildo Tomáz
1689,27.22,1.46,78.87,Masculino,Verde,Preto,Envenenamento,Rua,Negra,Classe Baixa,Desconhecido
408,49.07,1.6,86.22,Feminino,Azul,Preto,Envenenamento,Rua,Amarela,Classe Baixa,Desconhecido
1270,36.1,1.83,68.04,Masculino,Verde,Ruivo,Estrangulamento,Trabalho,Parda,Classe Baixa,Desconhecido
74,20.94,1.43,83.82,Masculino,Azul,Castanho,Contusão,Trabalho,Negra,Classe Baixa,Desconhecido
2056,40.76,1.75,66.44,Feminino,Castanho,Preto,Contusão,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
2007,54.05,1.46,53.36,Feminino,Preto,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1982,34.52,1.64,61.08,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
922,39.54,1.68,63.47,Feminino,Azul,Ruivo,Envenenamento,Trabalho,Parda,Classe Baixa,Desconhecido
89,52.94,1.55,89.08,Feminino,Preto,Ruivo,Estrangulamento,Trabalho,Branca,Classe Baixa,Desconhecido
900,14.19,1.64,55.2,Masculino,Preto,Ruivo,Contusão,Escola,Branca,Classe Média,Desconhecido
1197,48.76,1.55,78.27,Masculino,Castanho,Ruivo,Esfaqueamento,Trabalho,Negra,Classe Média,Desconhecido
352,26.01,1.8,72.41,Masculino,Verde,Castanho,Estrangulamento,Rua,Negra,Classe Alta,Desconhecido
833,46.65,1.84,74.09,Feminino,Azul,Ruivo,Envenenamento,Escola,Amarela,Classe Média,Desconhecido
44,46.32,1.61,86.86,Feminino,Castanho,Ruivo,Estrangulamento,Rua,Branca,Classe Média,Desconhecido
1625,40.51,1.42,32.4,Masculino,Azul,Loiro,Esfaqueamento,Trabalho,Negra,Classe Baixa,Desconhecido
1188,17.95,1.51,56.4,Masculino,Castanho,Castanho,Envenenamento,Casa,Parda,Classe Média,Desconhecido
1718,12.26,1.6,40.09,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1584,59.98,1.59,30.6,Feminino,Castanho,Castanho,Contusão,Escola,Parda,Classe Média,Desconhecido
432,24.35,1.57,31.37,Masculino,Preto,Loiro,Esfaqueamento,Trabalho,Negra,Classe Média,Desconhecido
1475,26.5,1.42,40.81,Masculino,Verde,Castanho,Envenenamento,Casa,Amarela,Classe Baixa,Desconhecido
21,51.61,1.48,79.79,Feminino,Verde,Castanho,Envenenamento,Casa,Negra,Classe Alta,Desconhecido
640,49.36,1.88,39.36,Feminino,Preto,Preto,Estrangulamento,Escola,Parda,Classe Baixa,Desconhecido
1918,48.86,1.65,64.53,Feminino,Castanho,Preto,Estrangulamento,Escola,Parda,Classe Média,Coringon de le pinheirinho Silva
2035,40.72,1.64,53.19,Masculino,Castanho,Preto,Envenenamento,Rua,Parda,Classe Média,Coringon de le pinheirinho Silva
1314,29.09,1.75,45.52,Masculino,Castanho,Ruivo,Contusão,Rua,Amarela,Classe Média,Desconhecido
1962,35.7,1.68,53.02,Feminino,Castanho,Preto,Envenenamento,Casa,Amarela,Classe Média,Coringon de le pinheirinho Silva
1523,37.18,1.57,76.34,Feminino,Preto,Preto,Contusão,Escola,Negra,Classe Média,Desconhecido
1943,37.2,1.54,55.23,Feminino,Castanho,Preto,Envenenamento,Rua,Parda,Classe Baixa,Coringon de le pinheirinho Silva
676,11.66,1.46,44.05,Masculino,Azul,Castanho,Contusão,Escola,Branca,Classe Alta,Desconhecido
1576,12.49,1.44,31.68,Feminino,Preto,Preto,Envenenamento,Casa,Branca,Classe Baixa,Desconhecido
1147,44.83,1.74,61.55,Masculino,Preto,Preto,Estrangulamento,Casa,Amarela,Classe Baixa,Desconhecido
708,49.28,1.73,87.19,Masculino,Verde,Castanho,Esfaqueamento,Escola,Branca,Classe Alta,Desconhecido
1326,56.62,1.51,50.2,Feminino,Preto,Loiro,Estrangulamento,Rua,Parda,Classe Baixa,Desconhecido
140,21.9,1.64,76.63,Masculino,Castanho,Ruivo,Estrangulamento,Trabalho,Amarela,Classe Alta,Desconhecido
1054,18.12,1.47,53.55,Masculino,Preto,Castanho,Esfaqueamento,Escola,Parda,Classe Baixa,Desconhecido
1991,33.32,1.71,65.55,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
953,40.45,1.47,55.52,Masculino,Verde,Ruivo,Contusão,Casa,Parda,Classe Baixa,Desconhecido
356,41.37,1.46,47.52,Feminino,Castanho,Ruivo,Esfaqueamento,Rua,Branca,Classe Baixa,Desconhecido
1872,24.41,1.76,35.8,Masculino,Azul,Loiro,Estrangulamento,Rua,Branca,Classe Média,ElBigodon Camacho
1788,20.8,1.55,30.3,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Baixa,ElBigodon Camacho
497,30.14,1.55,33.59,Masculino,Preto,Preto,Envenenamento,Casa,Negra,Classe Média,Desconhecido
1430,38.77,1.64,89.72,Masculino,Azul,Ruivo,Envenenamento,Casa,Branca,Classe Alta,Desconhecido
578,34.84,1.86,34.63,Feminino,Castanho,Ruivo,Contusão,Rua,Negra,Classe Média,Desconhecido
1785,14.23,1.44,45.32,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
689,18.7,1.89,52.94,Masculino,Preto,Loiro,Envenenamento,Rua,Branca,Classe Média,Desconhecido
2093,20.7,1.82,80.61,Feminino,Verde,Ruivo,Estrangulamento,Rua,Parda,Classe Alta,Roberto Chimarildo Tomáz
1276,31.27,1.87,30.6,Masculino,Verde,Loiro,Estrangulamento,Escola,Amarela,Classe Alta,Desconhecido
767,45.64,1.77,88.08,Feminino,Preto,Ruivo,Esfaqueamento,Casa,Branca,Classe Alta,Desconhecido
677,55.32,1.44,59.43,Feminino,Verde,Preto,Contusão,Trabalho,Parda,Classe Média,Desconhecido
1144,40.77,1.5,88.45,Masculino,Verde,Ruivo,Esfaqueamento,Trabalho,Parda,Classe Baixa,Desconhecido
1419,31.33,1.62,58.97,Feminino,Azul,Preto,Contusão,Escola,Amarela,Classe Alta,Desconhecido
409,54.98,1.63,57.13,Masculino,Preto,Loiro,Esfaqueamento,Casa,Negra,Classe Baixa,Desconhecido
1090,16.38,1.53,50.18,Feminino,Castanho,Preto,Contusão,Casa,Amarela,Classe Baixa,Desconhecido
682,46.0,1.64,48.83,Feminino,Verde,Castanho,Esfaqueamento,Escola,Parda,Classe Alta,Desconhecido
1307,27.19,1.59,69.64,Masculino,Verde,Loiro,Envenenamento,Rua,Parda,Classe Média,Desconhecido
1247,32.05,1.73,30.36,Masculino,Azul,Castanho,Esfaqueamento,Rua,Amarela,Classe Média,Desconhecido
2079,45.26,1.62,66.21,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
441,33.21,1.6,37.42,Feminino,Verde,Loiro,Estrangulamento,Escola,Branca,Classe Média,Desconhecido
1624,33.34,1.51,59.61,Feminino,Preto,Preto,Esfaqueamento,Escola,Negra,Classe Média,Desconhecido
1445,38.53,1.42,37.45,Masculino,Preto,Preto,Estrangulamento,Rua,Branca,Classe Baixa,Desconhecido
382,11.18,1.81,75.97,Feminino,Preto,Preto,Esfaqueamento,Casa,Branca,Classe Alta,Desconhecido
700,43.23,1.72,74.9,Feminino,Castanho,Castanho,Estrangulamento,Rua,Parda,Classe Média,Desconhecido
327,16.94,1.47,76.08,Feminino,Azul,Castanho,Estrangulamento,Casa,Negra,Classe Média,Desconhecido
626,27.58,1.88,45.37,Masculino,Castanho,Castanho,Estrangulamento,Rua,Parda,Classe Baixa,Desconhecido
1006,10.9,1.5,59.27,Feminino,Castanho,Castanho,Envenenamento,Escola,Amarela,Classe Alta,Desconhecido
217,25.49,1.61,73.13,Masculino,Preto,Ruivo,Contusão,Trabalho,Branca,Classe Média,Desconhecido
122,12.74,1.75,46.16,Feminino,Azul,Ruivo,Esfaqueamento,Trabalho,Parda,Classe Média,Desconhecido
1771,17.87,1.54,40.5,Masculino,Azul,Loiro,Esfaqueamento,Escola,Branca,Classe Média,ElBigodon Camacho
1161,42.3,1.62,66.91,Masculino,Verde,Preto,Contusão,Escola,Amarela,Classe Alta,Desconhecido
1305,28.1,1.44,76.8,Feminino,Castanho,Loiro,Esfaqueamento,Trabalho,Branca,Classe Alta,Desconhecido
2075,37.95,1.63,61.35,Masculino,Castanho,Loiro,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1259,34.34,1.77,60.18,Feminino,Verde,Castanho,Esfaqueamento,Casa,Negra,Classe Média,Desconhecido
385,33.98,1.74,37.59,Masculino,Azul,Loiro,Estrangulamento,Rua,Amarela,Classe Baixa,Desconhecido
1947,14.99,1.7,54.12,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1039,46.27,1.79,40.32,Feminino,Azul,Castanho,Contusão,Rua,Parda,Classe Alta,Desconhecido
2080,39.07,1.72,56.8,Feminino,Castanho,Preto,Envenenamento,Rua,Amarela,Classe Média,Coringon de le pinheirinho Silva
655,58.52,1.69,49.27,Masculino,Preto,Preto,Estrangulamento,Escola,Branca,Classe Alta,Desconhecido
1322,28.4,1.69,32.11,Masculino,Azul,Loiro,Contusão,Trabalho,Negra,Classe Baixa,Desconhecido
1095,32.61,1.84,64.94,Masculino,Azul,Loiro,Esfaqueamento,Trabalho,Branca,Classe Baixa,Desconhecido
2183,29.99,1.75,81.75,Feminino,Azul,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1271,56.95,1.55,85.53,Feminino,Azul,Castanho,Estrangulamento,Rua,Amarela,Classe Baixa,Desconhecido
814,43.22,1.74,68.71,Masculino,Azul,Ruivo,Contusão,Escola,Parda,Classe Média,Desconhecido
1267,52.54,1.77,74.16,Masculino,Azul,Castanho,Esfaqueamento,Trabalho,Parda,Classe Média,Desconhecido
1080,43.73,1.89,79.65,Feminino,Preto,Preto,Contusão,Rua,Amarela,Classe Alta,Desconhecido
590,14.8,1.72,48.92,Masculino,Castanho,Loiro,Esfaqueamento,Casa,Branca,Classe Média,Desconhecido
860,10.63,1.64,51.55,Masculino,Verde,Castanho,Esfaqueamento,Escola,Parda,Classe Alta,Desconhecido
760,17.09,1.84,70.24,Feminino,Verde,Preto,Envenenamento,Rua,Parda,Classe Alta,Desconhecido
1888,59.71,1.82,39.33,Masculino,Azul,Loiro,Envenenamento,Rua,Amarela,Classe Alta,ElBigodon Camacho
171,20.68,1.4,75.56,Masculino,Azul,Castanho,Estrangulamento,Trabalho,Negra,Classe Baixa,Desconhecido
1745,12.24,1.5,33.03,Masculino,Azul,Loiro,Contusão,Rua,Branca,Classe Média,ElBigodon Camacho
134,37.14,1.89,88.93,Masculino,Azul,Ruivo,Contusão,Trabalho,Parda,Classe Média,Desconhecido
859,28.57,1.87,45.16,Feminino,Azul,Ruivo,Estrangulamento,Escola,Branca,Classe Alta,Desconhecido
293,11.77,1.87,56.23,Feminino,Preto,Castanho,Contusão,Casa,Branca,Classe Média,Desconhecido
1834,17.14,1.51,36.32,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
198,50.89,1.76,68.6,Masculino,Azul,Castanho,Esfaqueamento,Casa,Branca,Classe Alta,Desconhecido
267,41.4,1.45,46.5,Feminino,Azul,Loiro,Esfaqueamento,Escola,Negra,Classe Baixa,Desconhecido
818,43.94,1.89,78.39,Masculino,Castanho,Loiro,Envenenamento,Escola,Negra,Classe Baixa,Desconhecido
481,29.54,1.45,81.49,Masculino,Castanho,Ruivo,Estrangulamento,Rua,Negra,Classe Média,Desconhecido
1053,39.1,1.67,51.52,Masculino,Verde,Loiro,Esfaqueamento,Trabalho,Parda,Classe Média,Desconhecido
1561,16.62,1.61,88.68,Feminino,Preto,Ruivo,Contusão,Trabalho,Branca,Classe Baixa,Desconhecido
247,50.48,1.69,46.03,Masculino,Preto,Castanho,Esfaqueamento,Rua,Branca,Classe Média,Desconhecido
174,14.08,1.66,36.66,Masculino,Verde,Ruivo,Estrangulamento,Rua,Parda,Classe Alta,Desconhecido
2098,31.23,1.86,83.51,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1332,12.8,1.66,55.32,Masculino,Castanho,Castanho,Envenenamento,Escola,Parda,Classe Alta,Desconhecido
1318,14.1,1.55,42.41,Masculino,Castanho,Loiro,Contusão,Rua,Branca,Classe Média,Desconhecido
1275,46.25,1.56,59.8,Feminino,Azul,Ruivo,Esfaqueamento,Escola,Negra,Classe Baixa,Desconhecido
472,36.96,1.44,89.0,Feminino,Preto,Preto,Esfaqueamento,Trabalho,Branca,Classe Média,Desconhecido
2189,31.64,1.72,81.16,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
275,41.72,1.53,45.18,Masculino,Preto,Castanho,Esfaqueamento,Trabalho,Amarela,Classe Baixa,Desconhecido
608,52.32,1.87,83.37,Feminino,Preto,Castanho,Envenenamento,Rua,Parda,Classe Alta,Desconhecido
1470,54.91,1.76,86.32,Feminino,Azul,Ruivo,Contusão,Escola,Negra,Classe Alta,Desconhecido
2038,40.78,1.69,60.8,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
461,36.2,1.71,88.02,Masculino,Preto,Loiro,Esfaqueamento,Casa,Branca,Classe Baixa,Desconhecido
1856,14.98,1.51,37.07,Masculino,Azul,Loiro,Esfaqueamento,Rua,Amarela,Classe Baixa,ElBigodon Camacho
1434,34.67,1.86,64.44,Feminino,Preto,Preto,Esfaqueamento,Rua,Branca,Classe Média,Desconhecido
1187,29.52,1.41,62.29,Masculino,Azul,Castanho,Contusão,Trabalho,Negra,Classe Baixa,Desconhecido
884,28.3,1.59,80.21,Masculino,Castanho,Preto,Estrangulamento,Casa,Branca,Classe Média,Desconhecido
822,43.93,1.86,87.26,Masculino,Preto,Loiro,Envenenamento,Casa,Amarela,Classe Média,Desconhecido
1682,30.74,1.88,84.94,Feminino,Verde,Preto,Estrangulamento,Trabalho,Branca,Classe Alta,Desconhecido
559,59.03,1.87,36.43,Feminino,Preto,Preto,Estrangulamento,Escola,Parda,Classe Média,Desconhecido
387,56.17,1.85,45.49,Feminino,Preto,Castanho,Contusão,Casa,Branca,Classe Alta,Desconhecido
827,20.98,1.65,33.58,Feminino,Castanho,Preto,Esfaqueamento,Trabalho,Parda,Classe Média,Desconhecido
1571,30.84,1.68,43.67,Masculino,Castanho,Castanho,Contusão,Escola,Negra,Classe Alta,Desconhecido
1964,43.37,1.72,62.89,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
1399,14.64,1.51,74.44,Masculino,Azul,Preto,Esfaqueamento,Escola,Branca,Classe Alta,Desconhecido
1858,22.56,1.56,34.17,Masculino,Azul,Preto,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
87,59.64,1.52,82.21,Feminino,Castanho,Preto,Esfaqueamento,Rua,Branca,Classe Baixa,Desconhecido
542,47.16,1.63,71.3,Feminino,Preto,Preto,Contusão,Trabalho,Parda,Classe Média,Desconhecido
1404,30.64,1.83,59.57,Masculino,Preto,Ruivo,Envenenamento,Rua,Parda,Classe Baixa,Desconhecido
2095,20.63,1.75,73.0,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1258,19.35,1.82,30.03,Feminino,Castanho,Preto,Esfaqueamento,Trabalho,Parda,Classe Alta,Desconhecido
2085,24.18,1.81,82.72,Feminino,Verde,Preto,Estrangulamento,Escola,Negra,Classe Alta,Roberto Chimarildo Tomáz
112,13.89,1.79,64.51,Masculino,Preto,Preto,Estrangulamento,Rua,Branca,Classe Média,Desconhecido
361,38.06,1.41,75.19,Masculino,Castanho,Preto,Estrangulamento,Escola,Branca,Classe Média,Desconhecido
650,16.58,1.86,59.06,Feminino,Azul,Loiro,Estrangulamento,Casa,Branca,Classe Alta,Desconhecido
244,30.9,1.47,75.45,Masculino,Verde,Preto,Contusão,Escola,Negra,Classe Alta,Desconhecido
1092,46.16,1.46,37.45,Feminino,Preto,Ruivo,Estrangulamento,Trabalho,Parda,Classe Baixa,Desconhecido
969,32.98,1.56,81.45,Masculino,Preto,Preto,Envenenamento,Escola,Amarela,Classe Média,Desconhecido
357,20.64,1.48,54.91,Feminino,Preto,Preto,Contusão,Trabalho,Amarela,Classe Alta,Desconhecido
1261,19.84,1.77,55.33,Feminino,Azul,Castanho,Contusão,Escola,Branca,Classe Baixa,Desconhecido
516,22.91,1.49,41.27,Masculino,Preto,Ruivo,Envenenamento,Trabalho,Negra,Classe Baixa,Desconhecido
1800,22.21,1.61,46.9,Masculino,Azul,Loiro,Contusão,Rua,Branca,Classe Média,ElBigodon Camacho
231,32.78,1.44,56.44,Masculino,Preto,Loiro,Contusão,Trabalho,Negra,Classe Alta,Desconhecido
940,58.51,1.72,81.36,Masculino,Preto,Preto,Estrangulamento,Trabalho,Branca,Classe Baixa,Desconhecido
1989,34.01,1.61,59.28,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
844,54.63,1.52,76.99,Masculino,Preto,Loiro,Envenenamento,Trabalho,Parda,Classe Alta,Desconhecido
147,30.89,1.51,38.24,Feminino,Preto,Castanho,Envenenamento,Escola,Branca,Classe Alta,Desconhecido
2187,27.03,1.58,79.36,Feminino,Verde,Loiro,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
165,53.29,1.57,40.13,Masculino,Preto,Preto,Contusão,Casa,Branca,Classe Média,Desconhecido
2143,26.08,1.71,78.11,Feminino,Verde,Preto,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
2126,28.98,1.79,79.9,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Média,Roberto Chimarildo Tomáz
1555,17.65,1.7,43.09,Masculino,Verde,Loiro,Estrangulamento,Casa,Amarela,Classe Baixa,Desconhecido
2050,35.74,1.59,56.68,Feminino,Castanho,Preto,Esfaqueamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1349,58.35,1.78,37.33,Feminino,Verde,Castanho,Contusão,Trabalho,Amarela,Classe Média,Desconhecido
1134,15.45,1.84,31.26,Feminino,Castanho,Ruivo,Esfaqueamento,Rua,Parda,Classe Média,Desconhecido
979,58.09,1.78,71.87,Feminino,Azul,Castanho,Esfaqueamento,Rua,Branca,Classe Alta,Desconhecido
1439,44.22,1.73,42.95,Feminino,Azul,Ruivo,Envenenamento,Rua,Parda,Classe Baixa,Desconhecido
1849,31.41,1.69,45.41,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Baixa,ElBigodon Camacho
772,20.64,1.77,55.56,Masculino,Azul,Ruivo,Estrangulamento,Rua,Negra,Classe Alta,Desconhecido
1334,18.43,1.74,31.53,Masculino,Preto,Ruivo,Envenenamento,Casa,Parda,Classe Alta,Desconhecido
701,23.37,1.56,82.58,Masculino,Verde,Ruivo,Estrangulamento,Trabalho,Branca,Classe Baixa,Desconhecido
1459,18.66,1.61,45.88,Masculino,Verde,Preto,Contusão,Trabalho,Branca,Classe Média,Desconhecido
393,42.06,1.74,41.26,Feminino,Castanho,Ruivo,Envenenamento,Rua,Parda,Classe Média,Desconhecido
1594,20.78,1.85,36.23,Feminino,Castanho,Castanho,Envenenamento,Escola,Negra,Classe Alta,Desconhecido
1694,45.48,1.47,40.53,Feminino,Verde,Ruivo,Envenenamento,Trabalho,Amarela,Classe Média,Desconhecido
1787,10.54,1.89,44.45,Masculino,Azul,Preto,Envenenamento,Casa,Branca,Classe Média,ElBigodon Camacho
1678,29.81,1.89,59.99,Feminino,Castanho,Castanho,Envenenamento,Rua,Amarela,Classe Baixa,Desconhecido
1868,21.79,1.42,43.9,Masculino,Azul,Loiro,Esfaqueamento,Rua,Negra,Classe Média,ElBigodon Camacho
1556,33.35,1.53,77.28,Feminino,Preto,Preto,Esfaqueamento,Rua,Parda,Classe Baixa,Desconhecido
892,44.35,1.79,73.12,Masculino,Verde,Castanho,Esfaqueamento,Escola,Parda,Classe Média,Desconhecido
135,13.42,1.73,80.05,Feminino,Preto,Preto,Estrangulamento,Trabalho,Branca,Classe Baixa,Desconhecido
2211,58.79,1.82,78.81,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1386,16.31,1.77,38.0,Masculino,Castanho,Ruivo,Contusão,Casa,Negra,Classe Média,Desconhecido
986,31.45,1.75,38.74,Feminino,Preto,Ruivo,Contusão,Trabalho,Branca,Classe Baixa,Desconhecido
955,42.53,1.77,62.12,Feminino,Preto,Castanho,Contusão,Escola,Parda,Classe Alta,Desconhecido
890,31.54,1.62,38.47,Feminino,Preto,Loiro,Envenenamento,Rua,Amarela,Classe Baixa,Desconhecido
2179,32.89,1.74,85.76,Feminino,Verde,Castanho,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1493,34.91,1.43,81.77,Feminino,Azul,Preto,Contusão,Rua,Branca,Classe Alta,Desconhecido
1548,38.6,1.5,52.36,Feminino,Azul,Loiro,Envenenamento,Rua,Amarela,Classe Alta,Desconhecido
