,Unnamed: 0,Idade,Altura,Peso,Sexo,Cor dos Olhos,Cor do Cabelo,Causa Morte,Local Morte,Raça,Classe Social,Serial Killer Real,Serial Killer Previsto
191,475,19.61,1.77,57.11,Masculino,Verde,Castanho,Estrangulamento,Trabalho,Amarela,Classe Baixa,Desconhecido,Desconhecido
192,1936,25.51,1.87,78.32,Feminino,Verde,Ruivo,Esfaqueamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
193,262,38.63,1.86,42.84,Masculino,Castanho,Castanho,Estrangulamento,Trabalho,Parda,Classe Alta,Desconhecido,Desconhecido
194,106,20.01,1.82,31.08,Feminino,Azul,Preto,Esfaqueamento,Casa,Parda,Classe Alta,Desconhecido,Desconhecido
195,792,57.1,1.66,71.05,Feminino,Castanho,Loiro,Contusão,Rua,Negra,Classe Baixa,Desconhecido,Desconhecido
196,1056,16.37,1.61,35.23,Feminino,Azul,Preto,Envenenamento,Rua,Branca,Classe Média,Desconhecido,Desconhecido
197,716,36.26,1.52,65.51,Feminino,Verde,Loiro,Contusão,Trabalho,Negra,Classe Média,Desconhecido,Desconhecido
198,1749,35.72,1.75,35.99,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
199,865,33.82,1.69,81.33,Masculino,Azul,Castanho,Contusão,Casa,Branca,Classe Média,Desconhecido,Desconhecido
200,521,37.75,1.5,47.35,Masculino,Castanho,Loiro,Envenenamento,Rua,Parda,Classe Alta,Desconhecido,Desconhecido
201,42,26.12,1.42,40.68,Masculino,Verde,Preto,Envenenamento,Casa,Branca,Classe Média,Desconhecido,Desconhecido
202,1136,34.73,1.83,55.33,Feminino,Verde,Loiro,Envenenamento,Trabalho,Amarela,Classe Média,Desconhecido,Desconhecido
203,285,42.99,1.82,63.27,Feminino,Preto,Preto,Contusão,Rua,Parda,Classe Baixa,Desconhecido,Desconhecido
204,679,24.62,1.45,72.17,Masculino,Preto,Castanho,Estrangulamento,Rua,Negra,Classe Média,Desconhecido,Desconhecido
205,479,23.8,1.46,51.84,Masculino,Preto,Loiro,Contusão,Escola,Amarela,Classe Média,Desconhecido,Desconhecido
206,1613,41.74,1.75,66.45,Masculino,Castanho,Preto,Envenenamento,Casa,Amarela,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
207,389,36.65,1.83,42.65,Feminino,Preto,Ruivo,Contusão,Casa,Amarela,Classe Alta,Desconhecido,Desconhecido
208,115,35.35,1.61,86.61,Feminino,Azul,Preto,Esfaqueamento,Casa,Amarela,Classe Alta,Desconhecido,Desconhecido
209,1131,10.29,1.81,30.77,Masculino,Castanho,Preto,Esfaqueamento,Trabalho,Amarela,Classe Baixa,Desconhecido,Desconhecido
210,1739,12.24,1.6,43.9,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
211,743,13.33,1.63,73.94,Feminino,Preto,Loiro,Esfaqueamento,Escola,Amarela,Classe Alta,Desconhecido,Desconhecido
212,997,32.1,1.66,83.72,Feminino,Preto,Loiro,Estrangulamento,Trabalho,Negra,Classe Alta,Desconhecido,Desconhecido
213,58,54.74,1.65,45.69,Feminino,Castanho,Castanho,Contusão,Escola,Amarela,Classe Média,Desconhecido,Desconhecido
214,524,13.02,1.63,83.88,Feminino,Azul,Loiro,Estrangulamento,Escola,Parda,Classe Baixa,Desconhecido,Desconhecido
215,789,26.67,1.8,50.17,Feminino,Preto,Castanho,Esfaqueamento,Casa,Negra,Classe Média,Desconhecido,Desconhecido
216,683,55.37,1.48,55.34,Masculino,Verde,Ruivo,Esfaqueamento,Casa,Amarela,Classe Alta,Desconhecido,Desconhecido
217,1853,28.74,1.71,81.28,Feminino,Verde,Castanho,Envenenamento,Casa,Negra,Classe Baixa,Roberto Chimarildo Tomáz,Desconhecido
218,1012,57.39,1.83,41.38,Feminino,Preto,Preto,Envenenamento,Rua,Negra,Classe Média,Desconhecido,Desconhecido
219,1054,38.49,1.57,72.19,Feminino,Verde,Ruivo,Contusão,Trabalho,Amarela,Classe Média,Desconhecido,Desconhecido
220,823,44.1,1.65,43.52,Feminino,Azul,Castanho,Contusão,Casa,Parda,Classe Baixa,Desconhecido,Desconhecido
221,1688,42.16,1.61,57.82,Masculino,Castanho,Loiro,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
222,1072,36.74,1.88,55.13,Masculino,Preto,Castanho,Esfaqueamento,Escola,Negra,Classe Baixa,Desconhecido,Desconhecido
223,1442,13.62,1.48,39.29,Masculino,Preto,Loiro,Esfaqueamento,Escola,Parda,Classe Média,ElBigodon Camacho,Desconhecido
224,1871,27.41,1.89,80.49,Feminino,Verde,Ruivo,Contusão,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
225,1117,13.91,1.6,72.22,Masculino,Preto,Loiro,Contusão,Escola,Amarela,Classe Alta,Desconhecido,Desconhecido
226,1581,37.24,1.74,60.33,Feminino,Castanho,Preto,Envenenamento,Casa,Amarela,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
227,1771,45.47,1.7,44.39,Masculino,Castanho,Preto,Contusão,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
228,1065,59.61,1.67,87.05,Feminino,Castanho,Castanho,Envenenamento,Trabalho,Branca,Classe Média,Desconhecido,Desconhecido
229,1723,40.02,1.63,57.2,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
230,150,54.84,1.71,87.85,Masculino,Azul,Loiro,Estrangulamento,Escola,Negra,Classe Alta,Desconhecido,Desconhecido
231,1459,22.53,1.73,34.66,Masculino,Castanho,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
232,1427,33.43,1.48,44.78,Masculino,Azul,Loiro,Esfaqueamento,Casa,Branca,Classe Alta,ElBigodon Camacho,ElBigodon Camacho
233,1906,28.85,1.85,78.24,Feminino,Verde,Castanho,Estrangulamento,Rua,Amarela,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
234,1156,41.83,1.71,45.88,Feminino,Azul,Preto,Contusão,Casa,Branca,Classe Alta,Desconhecido,Desconhecido
235,1337,16.75,1.72,79.72,Feminino,Preto,Ruivo,Contusão,Casa,Amarela,Classe Alta,Desconhecido,Desconhecido
236,364,19.38,1.54,43.21,Masculino,Azul,Preto,Contusão,Rua,Parda,Classe Baixa,Desconhecido,Desconhecido
237,1093,37.19,1.74,42.31,Feminino,Preto,Castanho,Envenenamento,Rua,Negra,Classe Alta,Desconhecido,Desconhecido
238,1384,56.81,1.48,66.81,Feminino,Verde,Castanho,Estrangulamento,Trabalho,Negra,Classe Baixa,Desconhecido,Desconhecido
239,452,59.07,1.67,63.07,Masculino,Azul,Ruivo,Envenenamento,Casa,Branca,Classe Média,Desconhecido,Desconhecido
240,320,23.45,1.45,53.92,Masculino,Preto,Ruivo,Esfaqueamento,Escola,Parda,Classe Alta,Desconhecido,Desconhecido
241,1748,46.23,1.68,57.42,Masculino,Verde,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
242,377,19.34,1.76,36.97,Masculino,Castanho,Loiro,Esfaqueamento,Rua,Negra,Classe Alta,Desconhecido,ElBigodon Camacho
243,671,22.72,1.85,56.73,Masculino,Castanho,Ruivo,Contusão,Trabalho,Amarela,Classe Média,Desconhecido,Desconhecido
244,1857,23.21,1.48,76.61,Feminino,Verde,Loiro,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
245,822,37.79,1.51,50.57,Feminino,Castanho,Ruivo,Esfaqueamento,Rua,Branca,Classe Baixa,Desconhecido,Desconhecido
246,764,20.93,1.64,62.53,Feminino,Verde,Ruivo,Contusão,Escola,Negra,Classe Baixa,Desconhecido,Desconhecido
247,1090,29.46,1.46,88.32,Masculino,Verde,Preto,Envenenamento,Casa,Negra,Classe Baixa,Desconhecido,Desconhecido
248,1652,46.06,1.67,60.68,Feminino,Castanho,Preto,Estrangulamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
249,61,55.83,1.88,61.88,Feminino,Castanho,Loiro,Estrangulamento,Trabalho,Amarela,Classe Baixa,Desconhecido,Desconhecido
250,910,29.46,1.65,67.36,Masculino,Azul,Preto,Envenenamento,Rua,Branca,Classe Baixa,Desconhecido,Desconhecido
251,31,27.77,1.44,67.58,Feminino,Azul,Ruivo,Contusão,Casa,Parda,Classe Média,Desconhecido,Desconhecido
252,748,24.91,1.89,33.3,Feminino,Castanho,Castanho,Estrangulamento,Rua,Branca,Classe Baixa,Desconhecido,Desconhecido
253,1663,19.55,1.61,58.98,Masculino,Castanho,Preto,Envenenamento,Trabalho,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
254,1803,19.33,1.75,66.35,Feminino,Verde,Ruivo,Esfaqueamento,Rua,Amarela,Classe Alta,Roberto Chimarildo Tomáz,Desconhecido
255,1533,13.04,1.54,34.47,Feminino,Azul,Castanho,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
256,305,21.59,1.9,71.16,Masculino,Preto,Ruivo,Contusão,Rua,Amarela,Classe Alta,Desconhecido,Desconhecido
257,1784,20.96,1.44,80.75,Feminino,Verde,Ruivo,Contusão,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
258,1713,33.74,1.64,66.98,Feminino,Castanho,Ruivo,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
259,23,27.0,1.42,81.01,Feminino,Azul,Castanho,Envenenamento,Rua,Amarela,Classe Alta,Desconhecido,Desconhecido
260,1591,38.35,1.62,65.69,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
261,1854,25.22,1.79,89.8,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
262,25,47.67,1.81,40.74,Feminino,Azul,Preto,Esfaqueamento,Rua,Parda,Classe Média,Desconhecido,Desconhecido
263,1541,23.68,1.86,34.98,Masculino,Azul,Loiro,Esfaqueamento,Casa,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
264,695,21.11,1.76,61.89,Feminino,Preto,Ruivo,Estrangulamento,Rua,Negra,Classe Baixa,Desconhecido,Desconhecido
265,1736,57.54,1.48,62.28,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
266,889,30.96,1.64,69.12,Masculino,Verde,Preto,Envenenamento,Escola,Branca,Classe Alta,Desconhecido,Desconhecido
267,882,18.54,1.56,72.92,Masculino,Castanho,Loiro,Esfaqueamento,Rua,Negra,Classe Alta,Desconhecido,Desconhecido
268,1078,42.16,1.54,77.19,Masculino,Preto,Preto,Contusão,Trabalho,Parda,Classe Alta,Desconhecido,Desconhecido
269,1757,54.79,1.64,56.61,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
270,1221,38.01,1.6,54.63,Feminino,Preto,Preto,Envenenamento,Escola,Negra,Classe Baixa,Desconhecido,Desconhecido
271,801,17.09,1.59,73.49,Masculino,Preto,Loiro,Envenenamento,Trabalho,Parda,Classe Alta,Desconhecido,Desconhecido
272,1855,32.08,1.9,80.97,Masculino,Preto,Castanho,Estrangulamento,Escola,Branca,Classe Alta,Roberto Chimarildo Tomáz,Desconhecido
273,1656,38.97,1.75,33.56,Feminino,Castanho,Preto,Envenenamento,Casa,Amarela,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
274,762,11.06,1.76,50.13,Feminino,Preto,Castanho,Esfaqueamento,Casa,Branca,Classe Baixa,Desconhecido,Desconhecido
275,1046,58.54,1.84,35.87,Feminino,Azul,Castanho,Contusão,Trabalho,Parda,Classe Média,Desconhecido,Desconhecido
276,645,10.59,1.78,69.68,Masculino,Verde,Castanho,Estrangulamento,Escola,Branca,Classe Baixa,Desconhecido,Desconhecido
277,745,15.57,1.67,55.04,Masculino,Castanho,Ruivo,Estrangulamento,Rua,Amarela,Classe Média,Desconhecido,Desconhecido
278,1476,20.83,1.6,43.35,Masculino,Azul,Loiro,Esfaqueamento,Rua,Parda,Classe Média,ElBigodon Camacho,ElBigodon Camacho
279,680,13.78,1.61,50.46,Masculino,Verde,Castanho,Estrangulamento,Rua,Negra,Classe Alta,Desconhecido,Desconhecido
280,1159,15.55,1.67,60.33,Feminino,Castanho,Preto,Contusão,Escola,Parda,Classe Alta,Desconhecido,Desconhecido
281,1720,35.07,1.59,57.44,Masculino,Castanho,Loiro,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
282,1176,49.39,1.61,61.37,Masculino,Castanho,Ruivo,Estrangulamento,Escola,Amarela,Classe Baixa,Desconhecido,Desconhecido
283,633,53.94,1.46,84.24,Masculino,Preto,Castanho,Contusão,Trabalho,Branca,Classe Alta,Desconhecido,Desconhecido
284,1229,33.43,1.64,81.29,Feminino,Verde,Ruivo,Envenenamento,Escola,Parda,Classe Baixa,Desconhecido,Desconhecido
285,1597,44.76,1.75,55.89,Masculino,Azul,Preto,Envenenamento,Casa,Amarela,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
286,1064,40.2,1.83,32.06,Masculino,Verde,Castanho,Contusão,Rua,Negra,Classe Alta,Desconhecido,Desconhecido
287,1125,58.64,1.85,67.15,Masculino,Verde,Loiro,Esfaqueamento,Casa,Negra,Classe Baixa,Desconhecido,Desconhecido
288,333,50.94,1.57,73.03,Feminino,Preto,Preto,Esfaqueamento,Casa,Amarela,Classe Média,Desconhecido,Desconhecido
289,1270,54.13,1.49,58.11,Masculino,Verde,Ruivo,Esfaqueamento,Rua,Parda,Classe Baixa,Desconhecido,Desconhecido
290,96,47.54,1.48,33.01,Feminino,Azul,Ruivo,Envenenamento,Rua,Parda,Classe Média,Desconhecido,Desconhecido
291,1469,22.89,1.57,38.36,Masculino,Azul,Loiro,Esfaqueamento,Rua,Negra,Classe Média,ElBigodon Camacho,ElBigodon Camacho
292,1516,16.32,1.58,42.3,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
293,1960,29.74,1.85,74.63,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
294,1106,57.02,1.42,46.44,Masculino,Castanho,Loiro,Envenenamento,Trabalho,Negra,Classe Baixa,Desconhecido,Desconhecido
295,1702,33.75,1.58,65.35,Feminino,Preto,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
296,241,19.26,1.52,74.46,Masculino,Verde,Loiro,Contusão,Casa,Amarela,Classe Alta,Desconhecido,Desconhecido
297,736,29.1,1.87,48.51,Masculino,Verde,Ruivo,Estrangulamento,Rua,Branca,Classe Alta,Desconhecido,Desconhecido
298,343,29.63,1.42,39.24,Feminino,Castanho,Castanho,Envenenamento,Rua,Branca,Classe Baixa,Desconhecido,Desconhecido
299,1862,30.98,1.9,35.42,Feminino,Verde,Ruivo,Envenenamento,Casa,Amarela,Classe Baixa,Roberto Chimarildo Tomáz,Desconhecido
300,677,57.74,1.66,35.15,Masculino,Azul,Ruivo,Contusão,Escola,Branca,Classe Média,Desconhecido,Desconhecido
301,366,32.52,1.6,84.51,Masculino,Preto,Loiro,Contusão,Trabalho,Parda,Classe Baixa,Desconhecido,Desconhecido
302,118,45.66,1.64,74.85,Masculino,Preto,Castanho,Estrangulamento,Trabalho,Amarela,Classe Baixa,Desconhecido,Desconhecido
303,293,44.98,1.52,77.54,Masculino,Azul,Castanho,Esfaqueamento,Rua,Negra,Classe Média,Desconhecido,Desconhecido
304,832,17.37,1.59,54.32,Masculino,Verde,Ruivo,Esfaqueamento,Casa,Parda,Classe Baixa,Desconhecido,Desconhecido
305,751,43.11,1.68,53.14,Feminino,Preto,Preto,Esfaqueamento,Trabalho,Branca,Classe Média,Desconhecido,Desconhecido
306,1450,57.21,1.54,34.48,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
307,1687,35.02,1.58,59.48,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
308,689,10.55,1.63,31.94,Masculino,Preto,Castanho,Estrangulamento,Trabalho,Parda,Classe Média,Desconhecido,Desconhecido
309,1783,27.57,1.81,31.82,Masculino,Verde,Preto,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz,Desconhecido
310,976,14.38,1.61,59.11,Masculino,Preto,Loiro,Envenenamento,Escola,Branca,Classe Média,Desconhecido,Desconhecido
311,1605,31.45,1.75,87.04,Masculino,Castanho,Preto,Envenenamento,Casa,Branca,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
312,363,36.35,1.57,85.65,Masculino,Castanho,Loiro,Contusão,Rua,Negra,Classe Média,Desconhecido,Desconhecido
313,673,28.47,1.68,49.85,Masculino,Castanho,Loiro,Estrangulamento,Trabalho,Amarela,Classe Média,Desconhecido,Desconhecido
314,1027,34.54,1.5,78.6,Feminino,Castanho,Loiro,Esfaqueamento,Casa,Amarela,Classe Baixa,Desconhecido,Desconhecido
315,1737,37.3,1.59,57.05,Masculino,Verde,Preto,Contusão,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva,Desconhecido
316,167,33.68,1.69,76.8,Masculino,Verde,Loiro,Estrangulamento,Escola,Negra,Classe Média,Desconhecido,Desconhecido
317,1622,40.34,1.71,48.23,Feminino,Castanho,Preto,Envenenamento,Casa,Branca,Classe Alta,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
318,568,37.74,1.55,72.6,Feminino,Azul,Ruivo,Envenenamento,Casa,Amarela,Classe Alta,Desconhecido,Desconhecido
319,1407,24.31,1.48,39.34,Feminino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
320,765,33.28,1.71,63.45,Masculino,Azul,Loiro,Envenenamento,Rua,Parda,Classe Baixa,Desconhecido,Desconhecido
321,1924,27.19,1.77,64.76,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
322,269,34.68,1.6,79.11,Feminino,Azul,Castanho,Contusão,Casa,Branca,Classe Média,Desconhecido,Desconhecido
323,1554,13.99,1.43,41.04,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Alta,ElBigodon Camacho,ElBigodon Camacho
324,987,51.27,1.64,31.37,Masculino,Verde,Loiro,Envenenamento,Casa,Parda,Classe Média,Desconhecido,Desconhecido
325,404,12.97,1.48,62.78,Feminino,Castanho,Castanho,Estrangulamento,Trabalho,Negra,Classe Média,Desconhecido,Desconhecido
326,1172,34.58,1.49,81.39,Masculino,Azul,Castanho,Envenenamento,Trabalho,Parda,Classe Média,Desconhecido,Desconhecido
327,50,15.07,1.61,79.68,Masculino,Preto,Loiro,Contusão,Casa,Branca,Classe Média,Desconhecido,Desconhecido
328,819,57.78,1.73,58.47,Masculino,Preto,Ruivo,Estrangulamento,Escola,Parda,Classe Baixa,Desconhecido,Desconhecido
329,189,14.7,1.42,52.96,Masculino,Castanho,Preto,Estrangulamento,Casa,Negra,Classe Alta,Desconhecido,Desconhecido
330,1671,44.58,1.76,61.58,Masculino,Castanho,Loiro,Envenenamento,Casa,Branca,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
331,1473,14.9,1.45,42.53,Masculino,Azul,Loiro,Esfaqueamento,Rua,Amarela,Classe Média,ElBigodon Camacho,ElBigodon Camacho
332,1539,28.09,1.5,45.6,Masculino,Azul,Preto,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
333,1614,36.62,1.64,53.64,Feminino,Azul,Preto,Envenenamento,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
334,1816,24.94,1.75,84.96,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
335,1463,42.25,1.59,44.27,Masculino,Azul,Loiro,Esfaqueamento,Escola,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
336,836,22.13,1.54,84.86,Feminino,Verde,Preto,Contusão,Escola,Parda,Classe Alta,Desconhecido,Desconhecido
337,127,45.43,1.5,86.4,Feminino,Azul,Ruivo,Contusão,Trabalho,Branca,Classe Alta,Desconhecido,Desconhecido
338,123,48.22,1.57,57.29,Masculino,Castanho,Preto,Estrangulamento,Casa,Parda,Classe Alta,Desconhecido,Coringon de le pinheirinho Silva
339,761,42.78,1.89,52.41,Masculino,Preto,Ruivo,Esfaqueamento,Trabalho,Amarela,Classe Alta,Desconhecido,Desconhecido
340,292,42.71,1.86,68.49,Feminino,Verde,Loiro,Esfaqueamento,Escola,Branca,Classe Alta,Desconhecido,Desconhecido
341,1967,28.27,1.5,78.56,Feminino,Verde,Preto,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
342,1060,11.64,1.7,65.46,Masculino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Média,Desconhecido,Desconhecido
343,1147,17.51,1.59,52.74,Masculino,Castanho,Ruivo,Contusão,Casa,Amarela,Classe Média,Desconhecido,Desconhecido
344,1441,27.21,1.78,37.24,Masculino,Azul,Preto,Esfaqueamento,Rua,Negra,Classe Baixa,ElBigodon Camacho,Desconhecido
345,1786,38.87,1.81,40.08,Feminino,Azul,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
346,1191,23.22,1.68,62.96,Feminino,Verde,Castanho,Envenenamento,Escola,Branca,Classe Baixa,Desconhecido,Desconhecido
347,16,39.85,1.87,49.21,Feminino,Verde,Castanho,Esfaqueamento,Trabalho,Amarela,Classe Alta,Desconhecido,Desconhecido
348,368,25.47,1.44,39.31,Masculino,Castanho,Ruivo,Envenenamento,Trabalho,Parda,Classe Alta,Desconhecido,Desconhecido
349,623,10.47,1.78,79.88,Feminino,Castanho,Loiro,Esfaqueamento,Rua,Negra,Classe Alta,Desconhecido,Desconhecido
350,901,25.14,1.46,63.16,Feminino,Verde,Ruivo,Estrangulamento,Rua,Branca,Classe Média,Desconhecido,Desconhecido
351,699,40.35,1.7,48.46,Feminino,Castanho,Ruivo,Esfaqueamento,Casa,Branca,Classe Alta,Desconhecido,Desconhecido
352,1567,20.23,1.55,43.43,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
353,1518,21.65,1.59,40.04,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
354,1832,28.25,1.8,85.36,Feminino,Verde,Ruivo,Estrangulamento,Escola,Amarela,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
355,500,36.46,1.87,45.61,Masculino,Verde,Loiro,Contusão,Casa,Parda,Classe Baixa,Desconhecido,Desconhecido
356,737,15.02,1.71,38.86,Feminino,Verde,Loiro,Envenenamento,Trabalho,Branca,Classe Média,Desconhecido,Desconhecido
357,1003,48.4,1.83,36.96,Masculino,Castanho,Ruivo,Envenenamento,Escola,Parda,Classe Média,Desconhecido,Desconhecido
358,300,12.39,1.57,36.04,Feminino,Verde,Loiro,Contusão,Casa,Amarela,Classe Baixa,Desconhecido,Desconhecido
359,1875,48.72,1.7,82.95,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Média,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
360,1919,22.46,1.8,83.02,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
361,1764,55.53,1.52,55.76,Masculino,Azul,Preto,Envenenamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva,Desconhecido
362,45,19.13,1.44,60.57,Feminino,Verde,Castanho,Envenenamento,Escola,Parda,Classe Baixa,Desconhecido,Desconhecido
363,437,42.52,1.66,76.18,Masculino,Verde,Ruivo,Estrangulamento,Escola,Negra,Classe Média,Desconhecido,Desconhecido
364,1953,18.66,1.78,74.35,Feminino,Azul,Ruivo,Estrangulamento,Escola,Negra,Classe Alta,Roberto Chimarildo Tomáz,Desconhecido
365,1199,54.72,1.67,43.3,Feminino,Azul,Castanho,Estrangulamento,Casa,Amarela,Classe Alta,Desconhecido,Desconhecido
366,1271,50.39,1.89,58.55,Feminino,Preto,Ruivo,Contusão,Rua,Parda,Classe Alta,Desconhecido,Desconhecido
367,462,52.25,1.88,46.04,Feminino,Preto,Preto,Esfaqueamento,Escola,Branca,Classe Média,Desconhecido,Desconhecido
