,Unnamed: 0,Idade,Altura,Peso,Sexo,Cor dos Olhos,Cor do Cabelo,Causa Morte,Local Morte,Raça,Classe Social,Serial Killer
205,608,19.12,1.46,77.94,Feminino,Castanho,Castanho,Estrangulamento,Trabalho,Amarela,Classe Média,Roberto Chimarildo Tomáz
206,48,21.72,1.65,66.38,Masculino,Preto,Loiro,Contusão,Escola,Parda,Classe Baixa,ElBigodon Camacho
207,276,11.54,1.48,43.16,Feminino,Castanho,Preto,Estrangulamento,Casa,Branca,Classe Média,Coringon de le pinheirinho Silva
208,344,28.95,1.47,81.41,Masculino,Preto,Castanho,Contusão,Escola,Branca,Classe Baixa,ElBigodon Camacho
209,1442,41.61,1.75,62.16,Masculino,Castanho,Preto,Envenenamento,Trabalho,Parda,Classe Média,Coringon de le pinheirinho Silva
210,931,41.31,1.63,42.16,Feminino,Azul,Loiro,Estrangulamento,Trabalho,Parda,Classe Média,ElBigodon Camacho
211,1352,27.79,1.57,42.77,Masculino,Azul,Loiro,Esfaqueamento,Escola,Branca,Classe Média,ElBigodon Camacho
212,378,35.04,1.84,45.65,Masculino,Verde,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
213,22,47.74,1.79,77.92,Feminino,Verde,Ruivo,Estrangulamento,Escola,Amarela,Classe Alta,Roberto Chimarildo Tomáz
214,857,34.9,1.56,37.56,Masculino,Azul,Loiro,Contusão,Casa,Parda,Classe Baixa,ElBigodon Camacho
215,868,20.79,1.84,37.37,Feminino,Preto,Loiro,Estrangulamento,Casa,Branca,Classe Média,ElBigodon Camacho
216,1490,39.91,1.79,63.18,Masculino,Azul,Preto,Estrangulamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
217,1327,20.04,1.57,33.29,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Alta,ElBigodon Camacho
218,1358,20.6,1.49,35.0,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
219,3,27.69,1.83,39.42,Masculino,Azul,Preto,Estrangulamento,Trabalho,Parda,Classe Alta,ElBigodon Camacho
220,1550,40.25,1.66,56.73,Masculino,Castanho,Ruivo,Envenenamento,Escola,Parda,Classe Média,Coringon de le pinheirinho Silva
221,1029,26.26,1.55,89.85,Masculino,Verde,Loiro,Envenenamento,Escola,Negra,Classe Baixa,ElBigodon Camacho
222,150,25.18,1.81,36.9,Feminino,Castanho,Preto,Envenenamento,Casa,Negra,Classe Baixa,Coringon de le pinheirinho Silva
223,822,16.21,1.67,79.58,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
224,1146,31.59,1.55,49.23,Feminino,Azul,Ruivo,Contusão,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
225,680,43.89,1.61,60.48,Feminino,Azul,Castanho,Contusão,Casa,Amarela,Classe Baixa,Roberto Chimarildo Tomáz
226,381,50.52,1.82,42.76,Feminino,Castanho,Ruivo,Contusão,Escola,Branca,Classe Alta,Roberto Chimarildo Tomáz
227,929,19.86,1.47,77.07,Feminino,Preto,Castanho,Contusão,Trabalho,Amarela,Classe Média,Roberto Chimarildo Tomáz
228,1124,21.91,1.56,89.25,Masculino,Azul,Preto,Envenenamento,Escola,Amarela,Classe Alta,ElBigodon Camacho
229,1235,11.72,1.43,49.92,Masculino,Verde,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
230,1629,25.56,1.82,78.51,Feminino,Verde,Ruivo,Estrangulamento,Escola,Parda,Classe Alta,Roberto Chimarildo Tomáz
231,407,10.69,1.71,43.76,Masculino,Preto,Preto,Envenenamento,Rua,Parda,Classe Baixa,Coringon de le pinheirinho Silva
232,1533,37.23,1.71,62.85,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
233,355,52.2,1.69,68.81,Masculino,Azul,Ruivo,Esfaqueamento,Rua,Parda,Classe Baixa,ElBigodon Camacho
234,617,51.1,1.8,39.91,Feminino,Azul,Castanho,Esfaqueamento,Rua,Amarela,Classe Média,ElBigodon Camacho
235,1741,25.56,1.83,73.57,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
236,1263,16.26,1.6,37.55,Masculino,Azul,Loiro,Estrangulamento,Trabalho,Branca,Classe Média,ElBigodon Camacho
237,1464,41.78,1.59,85.09,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Alta,Coringon de le pinheirinho Silva
238,423,43.11,1.73,42.8,Masculino,Azul,Loiro,Envenenamento,Trabalho,Negra,Classe Baixa,ElBigodon Camacho
239,777,23.3,1.41,33.56,Feminino,Castanho,Castanho,Esfaqueamento,Escola,Negra,Classe Média,ElBigodon Camacho
240,951,35.12,1.72,31.74,Feminino,Azul,Preto,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
241,1602,52.44,1.47,81.06,Feminino,Verde,Ruivo,Contusão,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
242,657,30.5,1.74,76.27,Feminino,Castanho,Loiro,Contusão,Rua,Negra,Classe Baixa,ElBigodon Camacho
243,1377,15.02,1.53,44.46,Masculino,Verde,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
244,768,37.05,1.43,44.29,Feminino,Verde,Ruivo,Contusão,Escola,Parda,Classe Baixa,Roberto Chimarildo Tomáz
245,786,49.35,1.66,64.57,Feminino,Verde,Castanho,Envenenamento,Rua,Parda,Classe Média,Coringon de le pinheirinho Silva
246,1122,33.73,1.5,31.74,Masculino,Azul,Ruivo,Estrangulamento,Rua,Negra,Classe Média,ElBigodon Camacho
247,1132,43.78,1.61,49.12,Feminino,Preto,Preto,Estrangulamento,Rua,Branca,Classe Alta,Roberto Chimarildo Tomáz
248,1538,37.42,1.59,61.55,Feminino,Castanho,Preto,Contusão,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
249,635,26.19,1.83,66.45,Masculino,Verde,Preto,Esfaqueamento,Trabalho,Amarela,Classe Média,ElBigodon Camacho
250,1059,39.79,1.5,38.45,Feminino,Azul,Loiro,Estrangulamento,Rua,Branca,Classe Baixa,ElBigodon Camacho
251,1648,28.46,1.72,77.97,Masculino,Verde,Ruivo,Esfaqueamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
252,1643,26.84,1.73,80.97,Feminino,Verde,Ruivo,Envenenamento,Casa,Negra,Classe Média,Roberto Chimarildo Tomáz
253,748,43.51,1.76,71.69,Masculino,Castanho,Loiro,Contusão,Trabalho,Negra,Classe Baixa,ElBigodon Camacho
254,1459,33.4,1.71,56.62,Feminino,Preto,Preto,Envenenamento,Rua,Parda,Classe Média,Coringon de le pinheirinho Silva
255,1761,31.28,1.79,53.92,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Baixa,Roberto Chimarildo Tomáz
256,125,22.54,1.79,63.4,Masculino,Preto,Castanho,Envenenamento,Rua,Negra,Classe Baixa,ElBigodon Camacho
257,1378,39.01,1.74,56.8,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
258,1596,22.7,1.75,84.52,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
259,1193,20.55,1.57,41.67,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
260,71,11.63,1.47,38.9,Feminino,Preto,Ruivo,Contusão,Escola,Amarela,Classe Baixa,Roberto Chimarildo Tomáz
261,1441,33.03,1.73,57.82,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
262,906,18.53,1.83,74.56,Masculino,Verde,Ruivo,Envenenamento,Trabalho,Parda,Classe Baixa,Roberto Chimarildo Tomáz
263,623,47.05,1.7,71.7,Feminino,Azul,Castanho,Contusão,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
264,667,33.92,1.79,75.0,Feminino,Verde,Loiro,Contusão,Rua,Parda,Classe Média,ElBigodon Camacho
265,666,53.63,1.55,71.02,Feminino,Azul,Ruivo,Contusão,Trabalho,Negra,Classe Alta,Roberto Chimarildo Tomáz
266,1250,24.83,1.49,45.68,Masculino,Preto,Loiro,Esfaqueamento,Trabalho,Branca,Classe Média,ElBigodon Camacho
267,1452,45.57,1.64,75.67,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
268,1209,55.7,1.41,47.08,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
269,916,20.46,1.89,59.09,Feminino,Castanho,Preto,Estrangulamento,Rua,Amarela,Classe Baixa,Roberto Chimarildo Tomáz
270,1156,46.94,1.89,56.02,Masculino,Verde,Ruivo,Contusão,Trabalho,Branca,Classe Baixa,Roberto Chimarildo Tomáz
271,1578,43.25,1.62,53.19,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
272,1303,19.02,1.57,41.67,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Baixa,ElBigodon Camacho
273,486,27.01,1.65,61.62,Feminino,Preto,Castanho,Envenenamento,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva
274,1314,16.86,1.46,41.28,Masculino,Azul,Ruivo,Esfaqueamento,Escola,Parda,Classe Baixa,ElBigodon Camacho
275,980,11.23,1.74,83.14,Masculino,Verde,Preto,Esfaqueamento,Trabalho,Parda,Classe Baixa,ElBigodon Camacho
276,1795,32.3,1.82,77.52,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
277,1507,44.96,1.72,64.44,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
278,1295,21.4,1.54,36.76,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
279,144,35.08,1.73,85.94,Feminino,Preto,Castanho,Envenenamento,Trabalho,Amarela,Classe Alta,Roberto Chimarildo Tomáz
280,126,21.18,1.6,60.53,Feminino,Azul,Preto,Envenenamento,Escola,Amarela,Classe Alta,Coringon de le pinheirinho Silva
281,1768,25.98,1.84,77.78,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
282,1773,22.45,1.89,35.95,Feminino,Verde,Preto,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
283,850,40.85,1.64,51.12,Feminino,Preto,Ruivo,Esfaqueamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
284,1220,15.38,1.45,37.35,Masculino,Azul,Preto,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
285,800,27.78,1.88,86.45,Masculino,Castanho,Loiro,Contusão,Trabalho,Parda,Classe Alta,Coringon de le pinheirinho Silva
286,313,26.2,1.68,38.16,Masculino,Castanho,Castanho,Estrangulamento,Trabalho,Amarela,Classe Baixa,ElBigodon Camacho
287,1518,37.39,1.66,56.05,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
288,833,38.75,1.5,71.08,Feminino,Preto,Ruivo,Envenenamento,Rua,Negra,Classe Baixa,Roberto Chimarildo Tomáz
289,965,59.8,1.54,51.97,Feminino,Preto,Loiro,Estrangulamento,Trabalho,Amarela,Classe Média,ElBigodon Camacho
290,288,22.63,1.49,43.56,Masculino,Preto,Ruivo,Contusão,Trabalho,Amarela,Classe Alta,Roberto Chimarildo Tomáz
291,359,11.93,1.71,33.79,Masculino,Verde,Ruivo,Estrangulamento,Rua,Parda,Classe Média,ElBigodon Camacho
292,1508,42.17,1.7,65.72,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
293,1335,29.44,1.57,43.52,Masculino,Verde,Loiro,Esfaqueamento,Casa,Branca,Classe Média,ElBigodon Camacho
294,395,31.84,1.54,67.09,Masculino,Preto,Loiro,Esfaqueamento,Escola,Parda,Classe Média,ElBigodon Camacho
295,747,47.48,1.83,72.35,Feminino,Azul,Ruivo,Estrangulamento,Escola,Parda,Classe Média,Roberto Chimarildo Tomáz
296,1326,32.19,1.62,38.09,Masculino,Preto,Castanho,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
297,1794,22.61,1.9,70.05,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
298,587,33.65,1.45,37.34,Feminino,Azul,Loiro,Esfaqueamento,Escola,Parda,Classe Alta,ElBigodon Camacho
299,154,55.42,1.49,52.06,Masculino,Preto,Ruivo,Estrangulamento,Casa,Branca,Classe Baixa,Roberto Chimarildo Tomáz
300,794,39.7,1.59,83.37,Feminino,Azul,Preto,Estrangulamento,Rua,Parda,Classe Alta,Roberto Chimarildo Tomáz
301,493,52.58,1.61,54.03,Masculino,Verde,Ruivo,Esfaqueamento,Trabalho,Branca,Classe Baixa,ElBigodon Camacho
302,1238,58.71,1.54,35.1,Masculino,Azul,Loiro,Estrangulamento,Rua,Parda,Classe Média,ElBigodon Camacho
303,245,37.93,1.75,42.5,Masculino,Azul,Ruivo,Esfaqueamento,Trabalho,Parda,Classe Média,ElBigodon Camacho
304,1244,15.72,1.49,82.92,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
305,1633,32.47,1.71,81.19,Feminino,Verde,Ruivo,Contusão,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
306,780,16.31,1.44,85.89,Feminino,Azul,Loiro,Contusão,Rua,Amarela,Classe Média,ElBigodon Camacho
307,1408,39.32,1.67,46.93,Masculino,Castanho,Ruivo,Estrangulamento,Rua,Parda,Classe Média,Coringon de le pinheirinho Silva
308,1321,18.02,1.44,41.34,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
309,1468,38.33,1.64,56.42,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
310,1583,13.35,1.59,53.96,Feminino,Castanho,Preto,Estrangulamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
311,897,20.28,1.83,48.14,Masculino,Azul,Preto,Envenenamento,Escola,Parda,Classe Alta,Coringon de le pinheirinho Silva
312,1703,19.41,1.75,76.77,Feminino,Verde,Ruivo,Envenenamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
313,707,54.25,1.5,89.99,Feminino,Verde,Loiro,Contusão,Trabalho,Amarela,Classe Baixa,Roberto Chimarildo Tomáz
314,964,45.28,1.48,69.55,Masculino,Preto,Preto,Envenenamento,Escola,Parda,Classe Baixa,Coringon de le pinheirinho Silva
315,652,26.58,1.68,58.23,Masculino,Castanho,Ruivo,Esfaqueamento,Trabalho,Branca,Classe Alta,ElBigodon Camacho
316,732,10.68,1.67,69.53,Feminino,Verde,Loiro,Envenenamento,Casa,Amarela,Classe Média,Roberto Chimarildo Tomáz
317,1031,58.27,1.78,34.62,Feminino,Azul,Preto,Envenenamento,Trabalho,Parda,Classe Baixa,Coringon de le pinheirinho Silva
318,1522,30.03,1.62,64.1,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
319,53,31.72,1.84,38.1,Feminino,Preto,Ruivo,Esfaqueamento,Escola,Parda,Classe Baixa,Roberto Chimarildo Tomáz
320,1753,30.27,1.4,82.25,Feminino,Azul,Ruivo,Estrangulamento,Casa,Amarela,Classe Média,Roberto Chimarildo Tomáz
321,983,52.32,1.63,83.58,Feminino,Castanho,Castanho,Contusão,Rua,Branca,Classe Média,ElBigodon Camacho
322,1025,39.89,1.85,75.6,Masculino,Preto,Preto,Contusão,Casa,Branca,Classe Alta,Coringon de le pinheirinho Silva
323,1520,35.09,1.76,55.71,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
324,1800,27.82,1.81,75.7,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
325,543,37.07,1.45,30.47,Feminino,Castanho,Castanho,Contusão,Casa,Branca,Classe Baixa,Coringon de le pinheirinho Silva
326,765,59.03,1.5,42.5,Masculino,Preto,Ruivo,Envenenamento,Casa,Parda,Classe Alta,Coringon de le pinheirinho Silva
327,754,42.36,1.68,89.62,Feminino,Preto,Loiro,Contusão,Escola,Parda,Classe Baixa,Coringon de le pinheirinho Silva
328,872,47.78,1.53,88.35,Masculino,Verde,Castanho,Estrangulamento,Rua,Branca,Classe Baixa,ElBigodon Camacho
329,1049,39.35,1.71,84.16,Feminino,Castanho,Loiro,Contusão,Trabalho,Parda,Classe Baixa,Coringon de le pinheirinho Silva
330,1558,44.89,1.68,64.88,Masculino,Preto,Preto,Envenenamento,Trabalho,Parda,Classe Média,Coringon de le pinheirinho Silva
331,844,27.66,1.56,67.78,Feminino,Preto,Ruivo,Envenenamento,Escola,Negra,Classe Alta,Roberto Chimarildo Tomáz
332,239,41.69,1.85,78.97,Feminino,Azul,Castanho,Estrangulamento,Escola,Negra,Classe Baixa,Roberto Chimarildo Tomáz
333,1746,19.25,1.73,86.61,Feminino,Castanho,Ruivo,Esfaqueamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
334,1709,21.04,1.75,66.52,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
335,1127,12.57,1.63,75.57,Masculino,Verde,Castanho,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
336,1217,12.17,1.56,33.19,Masculino,Castanho,Loiro,Esfaqueamento,Escola,Branca,Classe Média,ElBigodon Camacho
337,1532,28.41,1.65,86.61,Feminino,Castanho,Preto,Envenenamento,Escola,Parda,Classe Média,Coringon de le pinheirinho Silva
338,1391,10.4,1.59,61.32,Masculino,Castanho,Preto,Contusão,Casa,Parda,Classe Alta,Coringon de le pinheirinho Silva
339,1781,24.18,1.86,64.85,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
340,598,20.18,1.79,44.25,Feminino,Verde,Preto,Envenenamento,Casa,Amarela,Classe Baixa,Roberto Chimarildo Tomáz
341,324,21.68,1.87,79.5,Feminino,Azul,Castanho,Contusão,Escola,Amarela,Classe Alta,Roberto Chimarildo Tomáz
342,550,45.61,1.55,48.16,Masculino,Castanho,Castanho,Envenenamento,Trabalho,Parda,Classe Média,Coringon de le pinheirinho Silva
343,489,45.43,1.43,66.82,Masculino,Azul,Ruivo,Esfaqueamento,Casa,Amarela,Classe Baixa,ElBigodon Camacho
344,601,54.77,1.77,83.75,Feminino,Castanho,Loiro,Esfaqueamento,Trabalho,Parda,Classe Média,Coringon de le pinheirinho Silva
345,1497,43.2,1.48,55.13,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
346,196,12.99,1.44,77.04,Feminino,Azul,Loiro,Envenenamento,Escola,Parda,Classe Baixa,ElBigodon Camacho
347,1374,16.47,1.61,77.31,Masculino,Azul,Ruivo,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
348,1338,16.77,1.53,36.25,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Baixa,ElBigodon Camacho
349,474,11.52,1.43,72.02,Feminino,Verde,Loiro,Estrangulamento,Trabalho,Parda,Classe Alta,Roberto Chimarildo Tomáz
350,1546,59.7,1.74,58.92,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
351,740,23.17,1.59,33.07,Feminino,Preto,Preto,Esfaqueamento,Escola,Negra,Classe Média,ElBigodon Camacho
352,1530,40.13,1.76,50.45,Masculino,Castanho,Preto,Estrangulamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
353,1166,35.97,1.48,56.99,Feminino,Verde,Preto,Envenenamento,Escola,Negra,Classe Baixa,Coringon de le pinheirinho Silva
354,1392,41.95,1.61,59.21,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
355,892,59.93,1.9,45.09,Masculino,Azul,Castanho,Estrangulamento,Escola,Parda,Classe Média,ElBigodon Camacho
356,684,11.19,1.43,75.87,Feminino,Castanho,Preto,Envenenamento,Rua,Branca,Classe Alta,Coringon de le pinheirinho Silva
357,1348,12.58,1.51,46.92,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
358,178,19.54,1.51,83.12,Masculino,Preto,Castanho,Contusão,Escola,Parda,Classe Alta,Roberto Chimarildo Tomáz
359,244,59.28,1.43,73.52,Feminino,Castanho,Preto,Contusão,Escola,Parda,Classe Alta,Coringon de le pinheirinho Silva
360,1276,18.16,1.47,46.65,Masculino,Azul,Preto,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
361,309,33.95,1.47,56.93,Feminino,Castanho,Preto,Contusão,Escola,Amarela,Classe Média,Coringon de le pinheirinho Silva
362,751,54.27,1.76,48.62,Feminino,Preto,Ruivo,Esfaqueamento,Escola,Amarela,Classe Média,Roberto Chimarildo Tomáz
363,1519,22.38,1.76,53.83,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
364,1765,28.01,1.87,77.86,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
365,323,31.65,1.72,56.92,Feminino,Castanho,Loiro,Estrangulamento,Trabalho,Negra,Classe Alta,Roberto Chimarildo Tomáz
366,1591,38.17,1.75,64.81,Feminino,Castanho,Ruivo,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
367,419,43.63,1.87,63.61,Masculino,Azul,Castanho,Envenenamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
368,1291,31.38,1.62,69.83,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Alta,ElBigodon Camacho
369,80,18.73,1.83,67.83,Feminino,Verde,Castanho,Esfaqueamento,Trabalho,Negra,Classe Alta,Roberto Chimarildo Tomáz
370,1440,45.79,1.58,64.7,Feminino,Preto,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
371,860,19.82,1.81,39.7,Feminino,Castanho,Castanho,Envenenamento,Rua,Negra,Classe Alta,Roberto Chimarildo Tomáz
372,1738,23.02,1.71,81.87,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
373,1601,19.48,1.74,83.46,Feminino,Azul,Ruivo,Estrangulamento,Casa,Parda,Classe Média,Roberto Chimarildo Tomáz
374,46,34.38,1.65,88.28,Feminino,Azul,Preto,Contusão,Rua,Branca,Classe Alta,ElBigodon Camacho
375,801,51.17,1.57,31.47,Feminino,Verde,Preto,Esfaqueamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
376,953,28.44,1.68,74.75,Masculino,Verde,Castanho,Estrangulamento,Escola,Amarela,Classe Média,Roberto Chimarildo Tomáz
377,658,21.49,1.67,79.23,Masculino,Azul,Ruivo,Envenenamento,Escola,Amarela,Classe Média,ElBigodon Camacho
378,882,49.16,1.51,49.9,Masculino,Azul,Preto,Envenenamento,Rua,Branca,Classe Alta,ElBigodon Camacho
379,702,50.06,1.59,42.02,Feminino,Azul,Ruivo,Contusão,Rua,Branca,Classe Alta,ElBigodon Camacho
380,1240,14.18,1.53,40.31,Masculino,Azul,Loiro,Esfaqueamento,Escola,Branca,Classe Média,ElBigodon Camacho
381,1264,13.1,1.53,41.01,Masculino,Verde,Loiro,Esfaqueamento,Rua,Branca,Classe Baixa,ElBigodon Camacho
382,1640,26.64,1.8,43.02,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
383,793,13.34,1.87,39.51,Feminino,Verde,Preto,Estrangulamento,Rua,Parda,Classe Média,Roberto Chimarildo Tomáz
384,55,14.36,1.52,52.46,Feminino,Verde,Ruivo,Estrangulamento,Trabalho,Negra,Classe Média,Roberto Chimarildo Tomáz
385,1051,53.09,1.41,84.92,Feminino,Preto,Ruivo,Esfaqueamento,Escola,Parda,Classe Média,Coringon de le pinheirinho Silva
386,426,47.92,1.61,65.15,Feminino,Verde,Loiro,Envenenamento,Trabalho,Negra,Classe Baixa,Roberto Chimarildo Tomáz
387,85,43.86,1.62,35.63,Masculino,Castanho,Castanho,Envenenamento,Rua,Branca,Classe Baixa,ElBigodon Camacho
388,1438,39.16,1.76,63.46,Masculino,Castanho,Preto,Envenenamento,Rua,Parda,Classe Média,Coringon de le pinheirinho Silva
389,1608,23.48,1.78,73.73,Feminino,Verde,Ruivo,Contusão,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
390,961,27.68,1.72,73.63,Masculino,Verde,Preto,Esfaqueamento,Escola,Branca,Classe Baixa,ElBigodon Camacho
391,1700,26.53,1.88,82.31,Masculino,Verde,Ruivo,Contusão,Rua,Amarela,Classe Alta,Roberto Chimarildo Tomáz
392,648,55.04,1.41,75.66,Feminino,Verde,Ruivo,Estrangulamento,Escola,Branca,Classe Baixa,Roberto Chimarildo Tomáz
393,1168,39.66,1.55,72.39,Feminino,Preto,Loiro,Contusão,Escola,Parda,Classe Baixa,Coringon de le pinheirinho Silva
394,723,16.14,1.43,38.65,Masculino,Preto,Loiro,Contusão,Escola,Amarela,Classe Média,ElBigodon Camacho
395,795,35.33,1.59,69.36,Feminino,Azul,Loiro,Contusão,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
396,954,46.62,1.65,86.26,Feminino,Azul,Ruivo,Contusão,Casa,Negra,Classe Média,Roberto Chimarildo Tomáz
397,837,59.06,1.82,35.22,Feminino,Verde,Loiro,Contusão,Trabalho,Branca,Classe Alta,Roberto Chimarildo Tomáz
398,304,49.58,1.55,82.13,Feminino,Verde,Castanho,Contusão,Trabalho,Parda,Classe Alta,Roberto Chimarildo Tomáz
