,Idade,Altura,Peso,Sexo,Cor dos Olhos,Cor do Cabelo,Causa Morte,Local Morte,Raça,Classe Social,Serial Killer
1161,32.77,1.42,45.41,Feminino,Castanho,Castanho,Contusão,Rua,Branca,Classe Média,Desconhecido
1484,37.45,1.65,60.09,Feminino,Castanho,Loiro,Envenenamento,Casa,Parda,Classe Alta,Coringon de le pinheirinho Silva
1165,16.18,1.78,55.42,Feminino,Verde,Preto,Esfaqueamento,Escola,Branca,Classe Baixa,Desconhecido
3,39.3,1.56,57.81,Feminino,Castanho,Preto,Estrangulamento,Escola,Branca,Classe Baixa,Desconhecido
743,44.99,1.54,79.93,Feminino,Castanho,Ruivo,Contusão,Escola,Branca,Classe Baixa,Desconhecido
1512,33.52,1.65,73.62,Feminino,Castanho,Preto,Envenenamento,Casa,Branca,Classe Média,Coringon de le pinheirinho Silva
612,16.02,1.89,71.38,Masculino,Preto,Ruivo,Estrangulamento,Rua,Negra,Classe Média,Desconhecido
1769,32.12,1.48,77.31,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
332,51.81,1.77,36.06,Masculino,Verde,Castanho,Envenenamento,Escola,Branca,Classe Média,Desconhecido
586,38.28,1.66,80.3,Masculino,Preto,Loiro,Contusão,Casa,Parda,Classe Média,Desconhecido
800,39.26,1.82,73.34,Masculino,Preto,Castanho,Esfaqueamento,Escola,Negra,Classe Média,Desconhecido
689,35.1,1.43,87.93,Masculino,Castanho,Castanho,Envenenamento,Escola,Branca,Classe Média,Desconhecido
43,25.97,1.76,39.64,Feminino,Azul,Preto,Envenenamento,Escola,Branca,Classe Alta,Desconhecido
1698,24.82,1.71,79.97,Feminino,Verde,Ruivo,Esfaqueamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
631,12.94,1.82,58.24,Feminino,Castanho,Preto,Contusão,Rua,Branca,Classe Baixa,Desconhecido
711,47.25,1.73,54.36,Masculino,Castanho,Castanho,Contusão,Rua,Parda,Classe Alta,Desconhecido
790,26.17,1.6,83.12,Masculino,Verde,Castanho,Esfaqueamento,Trabalho,Negra,Classe Alta,Desconhecido
25,31.66,1.8,35.68,Feminino,Verde,Loiro,Estrangulamento,Trabalho,Amarela,Classe Média,Desconhecido
939,19.23,1.56,80.99,Feminino,Preto,Castanho,Esfaqueamento,Rua,Branca,Classe Alta,Desconhecido
1775,30.62,1.73,37.05,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1120,22.94,1.52,52.65,Feminino,Verde,Castanho,Estrangulamento,Rua,Negra,Classe Alta,Desconhecido
928,41.39,1.81,78.95,Feminino,Preto,Preto,Envenenamento,Escola,Branca,Classe Média,Desconhecido
226,26.88,1.42,73.32,Masculino,Verde,Loiro,Contusão,Rua,Branca,Classe Baixa,Desconhecido
1182,33.02,1.5,42.6,Feminino,Castanho,Preto,Estrangulamento,Escola,Parda,Classe Baixa,Desconhecido
1755,19.85,1.72,82.19,Feminino,Verde,Ruivo,Estrangulamento,Rua,Negra,Classe Baixa,Roberto Chimarildo Tomáz
1074,56.32,1.78,48.56,Masculino,Castanho,Loiro,Esfaqueamento,Escola,Branca,Classe Baixa,Desconhecido
651,45.11,1.81,84.93,Masculino,Castanho,Castanho,Esfaqueamento,Casa,Parda,Classe Média,Desconhecido
848,21.87,1.66,55.99,Masculino,Castanho,Castanho,Envenenamento,Rua,Branca,Classe Média,Desconhecido
1730,25.82,1.7,75.7,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1030,44.87,1.71,48.33,Feminino,Preto,Ruivo,Contusão,Rua,Negra,Classe Baixa,Desconhecido
376,36.4,1.88,51.07,Feminino,Preto,Ruivo,Esfaqueamento,Escola,Branca,Classe Média,Desconhecido
12,39.79,1.79,72.09,Feminino,Verde,Preto,Estrangulamento,Rua,Branca,Classe Média,Desconhecido
734,28.41,1.86,76.01,Feminino,Preto,Loiro,Contusão,Rua,Negra,Classe Baixa,Desconhecido
1436,36.99,1.77,60.56,Feminino,Castanho,Preto,Estrangulamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1298,13.41,1.46,46.74,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
33,28.46,1.88,41.17,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Baixa,Desconhecido
1144,11.04,1.69,75.57,Masculino,Verde,Loiro,Envenenamento,Rua,Parda,Classe Média,Desconhecido
670,50.92,1.78,50.38,Feminino,Azul,Preto,Estrangulamento,Casa,Parda,Classe Baixa,Desconhecido
409,44.95,1.76,88.88,Masculino,Preto,Preto,Estrangulamento,Escola,Branca,Classe Alta,Desconhecido
132,26.95,1.42,86.87,Masculino,Azul,Ruivo,Contusão,Escola,Amarela,Classe Baixa,Desconhecido
1185,35.53,1.66,64.92,Masculino,Verde,Preto,Envenenamento,Rua,Amarela,Classe Alta,Desconhecido
591,33.19,1.77,46.91,Masculino,Castanho,Castanho,Esfaqueamento,Casa,Branca,Classe Média,Desconhecido
96,23.57,1.47,39.4,Masculino,Castanho,Ruivo,Envenenamento,Escola,Negra,Classe Alta,Desconhecido
543,51.96,1.62,34.59,Feminino,Azul,Loiro,Esfaqueamento,Trabalho,Parda,Classe Alta,Desconhecido
455,17.64,1.78,38.67,Feminino,Verde,Ruivo,Envenenamento,Escola,Amarela,Classe Alta,Desconhecido
443,42.18,1.8,69.97,Masculino,Preto,Castanho,Envenenamento,Casa,Parda,Classe Baixa,Desconhecido
1613,50.34,1.71,81.32,Feminino,Castanho,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1725,11.36,1.87,83.59,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1689,43.37,1.89,83.19,Masculino,Verde,Ruivo,Estrangulamento,Escola,Branca,Classe Alta,Roberto Chimarildo Tomáz
411,12.31,1.57,57.46,Masculino,Preto,Castanho,Contusão,Rua,Parda,Classe Alta,Desconhecido
1718,29.09,1.76,83.75,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1362,16.17,1.54,35.82,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1173,14.11,1.87,54.27,Feminino,Azul,Castanho,Contusão,Rua,Amarela,Classe Média,Desconhecido
1348,23.6,1.51,39.1,Masculino,Azul,Ruivo,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1535,35.87,1.67,65.72,Masculino,Castanho,Preto,Envenenamento,Trabalho,Parda,Classe Média,Coringon de le pinheirinho Silva
410,45.95,1.44,62.69,Feminino,Preto,Preto,Estrangulamento,Rua,Branca,Classe Alta,Desconhecido
1534,35.81,1.89,54.71,Masculino,Verde,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
230,32.79,1.72,57.94,Feminino,Preto,Loiro,Envenenamento,Trabalho,Negra,Classe Baixa,Desconhecido
205,49.71,1.44,82.45,Masculino,Verde,Preto,Envenenamento,Rua,Amarela,Classe Baixa,Desconhecido
1657,28.47,1.89,84.26,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
957,50.12,1.52,56.29,Feminino,Preto,Preto,Esfaqueamento,Escola,Amarela,Classe Baixa,Desconhecido
1287,14.11,1.61,35.18,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
353,47.59,1.88,83.36,Feminino,Verde,Loiro,Contusão,Casa,Amarela,Classe Média,Desconhecido
1729,21.59,1.85,78.74,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
736,14.36,1.45,37.31,Masculino,Preto,Castanho,Esfaqueamento,Trabalho,Branca,Classe Alta,Desconhecido
1748,27.56,1.85,49.07,Feminino,Verde,Loiro,Envenenamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1283,15.19,1.47,43.64,Masculino,Verde,Loiro,Contusão,Rua,Branca,Classe Média,ElBigodon Camacho
487,21.64,1.78,49.75,Feminino,Azul,Castanho,Contusão,Rua,Negra,Classe Média,Desconhecido
293,47.48,1.59,78.06,Masculino,Castanho,Preto,Envenenamento,Rua,Parda,Classe Média,Desconhecido
1816,20.33,1.74,79.23,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
632,12.45,1.41,72.49,Feminino,Azul,Castanho,Envenenamento,Rua,Parda,Classe Baixa,Desconhecido
405,33.49,1.46,36.97,Feminino,Castanho,Castanho,Esfaqueamento,Rua,Parda,Classe Baixa,Desconhecido
150,20.48,1.81,34.78,Masculino,Preto,Preto,Esfaqueamento,Escola,Branca,Classe Baixa,Desconhecido
1813,19.98,1.83,62.96,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1567,59.38,1.77,56.67,Feminino,Castanho,Preto,Envenenamento,Rua,Branca,Classe Baixa,Coringon de le pinheirinho Silva
634,29.54,1.85,51.17,Feminino,Preto,Loiro,Contusão,Trabalho,Amarela,Classe Média,Desconhecido
1499,35.02,1.6,53.43,Feminino,Castanho,Preto,Contusão,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1219,41.5,1.45,50.63,Masculino,Verde,Castanho,Esfaqueamento,Escola,Amarela,Classe Média,Desconhecido
1205,12.54,1.83,87.89,Feminino,Preto,Preto,Envenenamento,Trabalho,Negra,Classe Alta,Desconhecido
667,46.46,1.55,64.34,Masculino,Preto,Castanho,Estrangulamento,Trabalho,Amarela,Classe Baixa,Desconhecido
1301,19.19,1.74,37.69,Masculino,Preto,Castanho,Esfaqueamento,Rua,Negra,Classe Média,ElBigodon Camacho
102,54.31,1.45,78.11,Masculino,Azul,Loiro,Contusão,Escola,Parda,Classe Média,Desconhecido
1107,19.81,1.62,55.12,Feminino,Preto,Loiro,Envenenamento,Escola,Negra,Classe Baixa,Desconhecido
315,44.68,1.41,86.69,Masculino,Preto,Castanho,Contusão,Casa,Parda,Classe Alta,Desconhecido
1450,42.73,1.72,53.62,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
45,58.78,1.86,41.79,Masculino,Azul,Ruivo,Envenenamento,Escola,Amarela,Classe Alta,Desconhecido
803,20.76,1.5,79.92,Masculino,Preto,Ruivo,Estrangulamento,Casa,Branca,Classe Média,Desconhecido
1245,44.97,1.86,82.79,Masculino,Verde,Castanho,Contusão,Rua,Negra,Classe Baixa,Desconhecido
934,59.03,1.6,66.99,Masculino,Azul,Loiro,Envenenamento,Casa,Branca,Classe Média,Desconhecido
1674,27.42,1.77,76.83,Masculino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Baixa,Roberto Chimarildo Tomáz
802,48.34,1.51,36.8,Feminino,Verde,Loiro,Envenenamento,Trabalho,Negra,Classe Alta,Desconhecido
1249,47.22,1.56,71.71,Masculino,Verde,Castanho,Envenenamento,Trabalho,Negra,Classe Baixa,Desconhecido
589,55.47,1.79,48.04,Masculino,Preto,Loiro,Contusão,Escola,Amarela,Classe Baixa,Desconhecido
179,36.46,1.63,30.91,Masculino,Castanho,Ruivo,Envenenamento,Escola,Parda,Classe Média,Desconhecido
628,47.76,1.68,73.35,Masculino,Azul,Castanho,Estrangulamento,Trabalho,Negra,Classe Baixa,Desconhecido
437,41.12,1.61,68.78,Masculino,Castanho,Loiro,Contusão,Casa,Parda,Classe Média,Desconhecido
1025,42.19,1.7,79.45,Feminino,Castanho,Loiro,Estrangulamento,Escola,Parda,Classe Baixa,Desconhecido
931,23.06,1.51,35.64,Feminino,Castanho,Loiro,Envenenamento,Trabalho,Negra,Classe Baixa,Desconhecido
351,34.16,1.86,64.39,Masculino,Castanho,Ruivo,Envenenamento,Trabalho,Amarela,Classe Alta,Desconhecido
60,29.49,1.76,31.06,Feminino,Verde,Loiro,Esfaqueamento,Escola,Parda,Classe Alta,Desconhecido
1803,25.26,1.79,79.61,Feminino,Verde,Castanho,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1260,21.31,1.83,85.01,Masculino,Verde,Preto,Envenenamento,Escola,Parda,Classe Baixa,Desconhecido
152,52.63,1.49,47.81,Feminino,Preto,Loiro,Estrangulamento,Trabalho,Negra,Classe Alta,Desconhecido
1712,23.24,1.87,80.85,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Média,Roberto Chimarildo Tomáz
419,52.17,1.86,68.43,Masculino,Verde,Castanho,Estrangulamento,Casa,Negra,Classe Alta,Desconhecido
596,17.98,1.85,65.93,Masculino,Preto,Castanho,Estrangulamento,Escola,Branca,Classe Alta,Desconhecido
1548,44.91,1.75,59.92,Feminino,Preto,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1709,26.4,1.68,82.01,Feminino,Castanho,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
783,52.59,1.52,84.83,Feminino,Preto,Loiro,Envenenamento,Trabalho,Parda,Classe Média,Desconhecido
40,54.45,1.9,57.12,Feminino,Castanho,Preto,Esfaqueamento,Escola,Branca,Classe Média,Desconhecido
373,37.14,1.89,85.89,Masculino,Verde,Loiro,Estrangulamento,Trabalho,Amarela,Classe Média,Desconhecido
910,40.83,1.78,81.9,Feminino,Castanho,Preto,Esfaqueamento,Rua,Branca,Classe Média,Desconhecido
1508,46.72,1.4,66.83,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1430,34.22,1.58,63.79,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
737,36.98,1.78,49.89,Masculino,Castanho,Castanho,Contusão,Casa,Negra,Classe Alta,Desconhecido
811,57.55,1.49,41.99,Masculino,Preto,Loiro,Contusão,Escola,Branca,Classe Baixa,Desconhecido
19,35.26,1.69,68.89,Masculino,Verde,Preto,Contusão,Casa,Amarela,Classe Média,Desconhecido
195,34.59,1.46,76.82,Masculino,Preto,Ruivo,Contusão,Trabalho,Negra,Classe Alta,Desconhecido
1760,29.23,1.84,80.08,Feminino,Azul,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
326,40.98,1.87,84.58,Feminino,Verde,Ruivo,Contusão,Rua,Parda,Classe Média,Desconhecido
1592,34.34,1.67,65.5,Masculino,Castanho,Loiro,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1286,19.08,1.52,46.18,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
829,34.54,1.83,34.04,Masculino,Verde,Loiro,Esfaqueamento,Escola,Negra,Classe Baixa,Desconhecido
871,18.44,1.6,37.62,Masculino,Verde,Loiro,Esfaqueamento,Casa,Negra,Classe Baixa,Desconhecido
1246,47.27,1.55,60.71,Feminino,Azul,Loiro,Estrangulamento,Escola,Negra,Classe Baixa,Desconhecido
1536,37.24,1.76,66.65,Masculino,Castanho,Preto,Envenenamento,Escola,Parda,Classe Média,Coringon de le pinheirinho Silva
1117,40.69,1.87,67.07,Masculino,Preto,Ruivo,Estrangulamento,Rua,Parda,Classe Alta,Desconhecido
1311,15.47,1.57,36.2,Masculino,Azul,Castanho,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1222,46.67,1.54,45.75,Feminino,Azul,Ruivo,Esfaqueamento,Rua,Branca,Classe Média,Desconhecido
123,53.63,1.77,39.03,Masculino,Verde,Castanho,Envenenamento,Trabalho,Branca,Classe Alta,Desconhecido
11,29.22,1.87,36.22,Masculino,Azul,Loiro,Envenenamento,Trabalho,Branca,Classe Alta,Desconhecido
1768,30.79,1.8,83.97,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
699,16.1,1.67,36.05,Feminino,Preto,Preto,Estrangulamento,Rua,Parda,Classe Alta,Desconhecido
350,34.79,1.56,38.46,Feminino,Azul,Preto,Envenenamento,Escola,Amarela,Classe Média,Desconhecido
287,14.51,1.78,36.98,Masculino,Castanho,Preto,Esfaqueamento,Casa,Parda,Classe Baixa,Desconhecido
649,53.78,1.61,75.12,Masculino,Preto,Preto,Contusão,Casa,Parda,Classe Alta,Desconhecido
8,57.06,1.63,38.64,Feminino,Castanho,Loiro,Esfaqueamento,Casa,Branca,Classe Baixa,Desconhecido
1741,27.75,1.72,73.13,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1153,38.16,1.86,88.53,Feminino,Verde,Preto,Envenenamento,Trabalho,Branca,Classe Média,Desconhecido
1483,35.18,1.63,66.08,Masculino,Castanho,Loiro,Envenenamento,Casa,Branca,Classe Média,Coringon de le pinheirinho Silva
1470,45.86,1.77,57.82,Feminino,Azul,Preto,Envenenamento,Casa,Amarela,Classe Alta,Coringon de le pinheirinho Silva
361,12.61,1.72,80.48,Feminino,Azul,Preto,Estrangulamento,Escola,Amarela,Classe Alta,Desconhecido
1389,24.54,1.57,43.01,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
843,12.32,1.65,57.27,Masculino,Azul,Loiro,Esfaqueamento,Casa,Parda,Classe Alta,Desconhecido
1354,20.68,1.5,36.65,Masculino,Azul,Ruivo,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
703,26.47,1.9,89.58,Masculino,Preto,Loiro,Esfaqueamento,Escola,Parda,Classe Média,Desconhecido
447,21.5,1.83,48.95,Masculino,Azul,Castanho,Esfaqueamento,Trabalho,Branca,Classe Baixa,Desconhecido
595,48.76,1.83,51.28,Feminino,Verde,Ruivo,Estrangulamento,Rua,Negra,Classe Média,Desconhecido
641,50.61,1.62,33.49,Masculino,Verde,Loiro,Esfaqueamento,Rua,Parda,Classe Alta,Desconhecido
1410,24.71,1.51,44.1,Masculino,Azul,Loiro,Estrangulamento,Rua,Negra,Classe Média,ElBigodon Camacho
1542,35.5,1.69,64.43,Feminino,Castanho,Preto,Envenenamento,Casa,Negra,Classe Alta,Coringon de le pinheirinho Silva
768,46.96,1.4,42.35,Masculino,Verde,Ruivo,Contusão,Casa,Branca,Classe Média,Desconhecido
1069,46.68,1.69,54.09,Masculino,Preto,Preto,Contusão,Casa,Negra,Classe Alta,Desconhecido
165,47.81,1.78,40.79,Feminino,Preto,Ruivo,Envenenamento,Casa,Amarela,Classe Baixa,Desconhecido
188,11.08,1.47,64.44,Feminino,Verde,Preto,Estrangulamento,Trabalho,Branca,Classe Baixa,Desconhecido
461,17.98,1.77,71.04,Feminino,Verde,Preto,Estrangulamento,Trabalho,Branca,Classe Média,Desconhecido
1252,41.28,1.86,57.3,Masculino,Verde,Ruivo,Estrangulamento,Rua,Parda,Classe Baixa,Desconhecido
194,41.02,1.87,85.04,Feminino,Castanho,Ruivo,Contusão,Casa,Negra,Classe Média,Desconhecido
75,12.1,1.61,71.68,Feminino,Castanho,Ruivo,Envenenamento,Trabalho,Negra,Classe Baixa,Desconhecido
735,11.06,1.86,43.24,Masculino,Preto,Castanho,Esfaqueamento,Trabalho,Amarela,Classe Média,Desconhecido
1096,36.97,1.54,88.29,Masculino,Castanho,Loiro,Envenenamento,Casa,Branca,Classe Baixa,Desconhecido
732,15.11,1.54,77.13,Masculino,Castanho,Preto,Envenenamento,Rua,Branca,Classe Baixa,Desconhecido
1476,43.24,1.61,64.8,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
408,26.48,1.5,63.64,Masculino,Azul,Loiro,Contusão,Trabalho,Amarela,Classe Média,Desconhecido
430,16.69,1.67,32.85,Masculino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Baixa,Desconhecido
127,32.08,1.75,40.09,Feminino,Azul,Castanho,Estrangulamento,Escola,Negra,Classe Média,Desconhecido
1618,20.65,1.78,83.43,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Média,Roberto Chimarildo Tomáz
858,58.9,1.7,55.27,Masculino,Preto,Ruivo,Contusão,Escola,Branca,Classe Média,Desconhecido
354,39.21,1.86,84.95,Feminino,Verde,Castanho,Contusão,Trabalho,Amarela,Classe Baixa,Desconhecido
1634,20.42,1.76,48.37,Feminino,Verde,Preto,Envenenamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
724,30.29,1.71,77.01,Feminino,Castanho,Loiro,Esfaqueamento,Escola,Negra,Classe Baixa,Desconhecido
1015,23.35,1.9,50.16,Masculino,Preto,Preto,Envenenamento,Escola,Amarela,Classe Alta,Desconhecido
1208,51.52,1.83,56.26,Masculino,Castanho,Loiro,Esfaqueamento,Casa,Parda,Classe Baixa,Desconhecido
1453,41.33,1.66,59.19,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
367,23.03,1.84,64.57,Feminino,Castanho,Preto,Envenenamento,Casa,Branca,Classe Média,Desconhecido
715,10.57,1.62,77.17,Masculino,Castanho,Preto,Esfaqueamento,Trabalho,Negra,Classe Alta,Desconhecido
1521,35.85,1.63,62.86,Feminino,Castanho,Preto,Envenenamento,Trabalho,Parda,Classe Média,Coringon de le pinheirinho Silva
1745,26.24,1.72,85.59,Feminino,Preto,Ruivo,Contusão,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
815,24.08,1.4,89.88,Masculino,Azul,Preto,Esfaqueamento,Escola,Parda,Classe Alta,Desconhecido
1167,48.55,1.75,34.58,Feminino,Azul,Castanho,Envenenamento,Trabalho,Amarela,Classe Média,Desconhecido
1413,55.99,1.57,39.67,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
687,13.18,1.53,35.82,Feminino,Preto,Castanho,Esfaqueamento,Rua,Parda,Classe Baixa,Desconhecido
1708,22.65,1.55,84.09,Feminino,Verde,Ruivo,Contusão,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
417,21.44,1.83,50.35,Feminino,Azul,Preto,Contusão,Escola,Parda,Classe Média,Desconhecido
221,38.98,1.5,66.42,Masculino,Verde,Castanho,Estrangulamento,Rua,Negra,Classe Alta,Desconhecido
566,13.93,1.59,86.16,Feminino,Castanho,Loiro,Contusão,Rua,Parda,Classe Alta,Desconhecido
78,16.67,1.76,62.42,Feminino,Castanho,Castanho,Contusão,Trabalho,Parda,Classe Alta,Desconhecido
691,33.46,1.59,34.42,Masculino,Preto,Ruivo,Estrangulamento,Escola,Negra,Classe Alta,Desconhecido
862,55.8,1.6,62.36,Masculino,Castanho,Ruivo,Contusão,Rua,Amarela,Classe Média,Desconhecido
907,21.55,1.76,85.83,Masculino,Preto,Loiro,Estrangulamento,Escola,Negra,Classe Alta,Desconhecido
435,33.18,1.47,61.3,Feminino,Azul,Preto,Envenenamento,Trabalho,Negra,Classe Baixa,Desconhecido
991,13.71,1.75,31.76,Feminino,Azul,Loiro,Envenenamento,Casa,Branca,Classe Baixa,Desconhecido
1460,43.07,1.77,32.46,Masculino,Castanho,Preto,Esfaqueamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1145,59.13,1.45,45.78,Masculino,Preto,Preto,Estrangulamento,Casa,Amarela,Classe Média,Desconhecido
1387,20.74,1.48,41.55,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1662,23.72,1.87,75.44,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1754,48.64,1.76,85.78,Feminino,Verde,Loiro,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1443,44.75,1.68,54.63,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
831,55.44,1.83,35.29,Masculino,Preto,Castanho,Contusão,Trabalho,Branca,Classe Alta,Desconhecido
1697,37.2,1.85,33.19,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Média,Roberto Chimarildo Tomáz
325,43.91,1.72,84.69,Masculino,Castanho,Castanho,Esfaqueamento,Casa,Negra,Classe Baixa,Desconhecido
1023,27.54,1.66,47.64,Masculino,Verde,Preto,Esfaqueamento,Escola,Parda,Classe Alta,Desconhecido
1809,24.31,1.87,84.75,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1569,43.09,1.64,60.84,Masculino,Preto,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
369,11.94,1.58,58.44,Feminino,Azul,Ruivo,Estrangulamento,Rua,Amarela,Classe Baixa,Desconhecido
648,47.29,1.71,74.03,Feminino,Verde,Castanho,Envenenamento,Casa,Negra,Classe Alta,Desconhecido
308,18.63,1.65,79.86,Masculino,Castanho,Preto,Contusão,Rua,Parda,Classe Média,Desconhecido
825,18.17,1.46,83.3,Masculino,Castanho,Loiro,Envenenamento,Casa,Negra,Classe Alta,Desconhecido
1055,38.46,1.83,47.99,Feminino,Azul,Castanho,Estrangulamento,Rua,Branca,Classe Média,Desconhecido
1238,57.09,1.79,81.17,Masculino,Azul,Ruivo,Contusão,Escola,Amarela,Classe Média,Desconhecido
167,57.97,1.66,43.48,Feminino,Castanho,Ruivo,Contusão,Trabalho,Negra,Classe Alta,Desconhecido
390,36.47,1.81,80.31,Masculino,Preto,Loiro,Envenenamento,Trabalho,Negra,Classe Baixa,Desconhecido
387,39.28,1.77,57.49,Feminino,Castanho,Ruivo,Esfaqueamento,Escola,Parda,Classe Alta,Desconhecido
1036,56.01,1.85,37.64,Feminino,Castanho,Castanho,Envenenamento,Casa,Parda,Classe Baixa,Desconhecido
894,41.64,1.78,81.04,Feminino,Castanho,Preto,Contusão,Casa,Branca,Classe Alta,Desconhecido
499,52.52,1.41,64.22,Feminino,Verde,Preto,Envenenamento,Rua,Branca,Classe Baixa,Desconhecido
378,18.9,1.87,47.55,Masculino,Verde,Castanho,Envenenamento,Trabalho,Amarela,Classe Média,Desconhecido
